"Representative","State","Amount"
"Grijalva Raul M (D-AZ)","Arizona","$45"
"Walsingham Blair Nicole (D-TN)","Tennessee","$44"
"Ashcraft Lauren (D-NY)","New York","$40"
"Soria Esmeralda (D-CA)","California","$40"
"Spezakis Zina (D-NJ)","New Jersey","$40"
"Sigel Ben (D-MA)","Massachusetts","$36"
"Donalds Byron (R-FL)","Florida","$35"
"McCormick Lisa (D-NJ)","New Jersey","$35"
"Duenas Angelica (3-CA)","California","$34"
"Greene Joan (D-AZ)","Arizona","$32"
"Richardson Jennifer (D-MI)","Michigan","$32"
"Banks Jim (R-IN)","Indiana","$30"
"Enoch Vanessa (D-OH)","Ohio","$30"
"Orozco Stevens (D-TX)","Texas","$30"
"Tipton Scott (R-CO)","Colorado","$30"
"Banyai Cindy (D-FL)","Florida","$27"
"Ellison Allen (D-FL)","Florida","$27"
"Jones Justin (D-TN)","Tennessee","$27"
"Carter John (R-TX)","Texas","$26"
"Rosendale Matt (R-MT)","Montana","$26"
"Afendoulis Lynn (R-MI)","Michigan","$25"
"Aguilar Pete (D-CA)","California","$25"
"Al-Aqidi Dalia (R-MN)","Minnesota","$25"
"Barrett Dana (D-GA)","Georgia","$25"
"Belsito Jamie Zahlaway (D-MA)","Massachusetts","$25"
"Bunkeddeko Adem (D-NY)","New York","$25"
"Carlucci David (D-NY)","New York","$25"
"Coldiron Chip (D-IN)","Indiana","$25"
"DelBene Suzan (D-WA)","Washington","$25"
"DiSanto Delina (D-AZ)","Arizona","$25"
"Emmons Robert Jr (D-IL)","Illinois","$25"
"Garbarino Andrew (R-NY)","New York","$25"
"Hutcheson Shannon (D-TX)","Texas","$25"
"Larsen Rick (D-WA)","Washington","$25"
"Moore Nyanza (D-TX)","Texas","$25"
"Rhodes Aarika (D-CA)","California","$25"
"Spano Ross (R-FL)","Florida","$25"
"Sreepada Kiran (D-TN)","Tennessee","$25"
"Stauber Pete (R-MN)","Minnesota","$25"
"Suprun Christopher (D-TX)","Texas","$25"
"Vanderdussen Jared (R-NM)","New Mexico","$25"
"Wilson Frederica (D-FL)","Florida","$25"
"Wilson Joe (R-SC)","South Carolina","$25"
"Ventura Rachel (D-IL)","Illinois","$22"
"Bergman John (R-MI)","Michigan","$20"
"Hernandez Asha Castleberry (D-NY)","New York","$20"
"Oberweis Jim (R-IL)","Illinois","$18"
"Oseguera Hector (D-NJ)","New Jersey","$18"
"Call Jason (D-WA)","Washington","$16"
"Cheney Liz (R-WY)","Wyoming","$16"
"Foxx Virginia (R-NC)","North Carolina","$16"
"Granger Kay (R-TX)","Texas","$16"
"Lesko Debbie (R-AZ)","Arizona","$16"
"Miller Carol (R-WV)","West Virginia","$16"
"Rodgers Cathy McMorris (R-WA)","Washington","$16"
"Hicks Josh (D-KY)","Kentucky","$15"
"James Isiah (D-NY)","New York","$15"
"Snow Salem (D-PA)","Pennsylvania","$13"
"Soto Rudy (D-ID)","Idaho","$12"
"Andrews Aliscia (R-VA)","Virginia","$11"
"Cammack Kat (R-FL)","Florida","$11"
"Franklin Scott (R-FL)","Florida","$11"
"Moore Barry (R-AL)","Alabama","$11"
"Adkins Amanda (R-KS)","Kansas","$10"
"Bacelar Agatha (I-CA)","California","$10"
"Gagarin Mel (D-NY)","New York","$10"
"Garcia Jesus (D-IL)","Illinois","$10"
"Hale Christopher (D-TN)","Tennessee","$10"
"Herrell Yvette (R-NM)","New Mexico","$10"
"Karinshak Zahra S. (D-GA)","Georgia","$10"
"Larsen Mike (D-OH)","Ohio","$10"
"McCollum Betty (D-MN)","Minnesota","$10"
"Raths Greg (R-CA)","California","$10"
"Scanlon Mary Gay (D-PA)","Pennsylvania","$10"
"Wahab Aisha (D-CA)","California","$10"
"Wallace Cynthia (D-NC)","North Carolina","$10"
"Williams Roger (R-TX)","Texas","$10"
"Wilson Dave (D-WA)","Washington","$10"
"Gandhi Pritesh (D-TX)","Texas","$8"
"Lee Albert (D-OR)","Oregon","$8"
"Barr Andy (R-KY)","Kentucky","$6"
"Young Don (R-AK)","Alaska","$6"
"Clay Nathan (D-CO)","Colorado","$5"
"Collins Kina (D-IL)","Illinois","$5"
"Flynn Angela (D-NC)","North Carolina","$5"
"Leeder Jennie Lou (D-TX)","Texas","$5"
"Lockwood Daniel Ulysses (D-NC)","North Carolina","$5"
"Lynch Holly (D-NY)","New York","$5"
"Morel Emmanuel G (D-FL)","Florida","$5"
"Moyer Eric (D-OH)","Ohio","$5"
"Mulcahy Nathaniel (D-MA)","Massachusetts","$5"
"Pruneda Mat (D-TX)","Texas","$5"
"Sandbeck David (D-MN)","Minnesota","$5"
"Van Ausdal Kevin (D-GA)","Georgia","$5"
"Watson Tom (D-TX)","Texas","$5"
"Balderson Troy (R-OH)","Ohio","$4"
"Blevins Ryan (D-CA)","California","$4"
"Davidson Warren (R-OH)","Ohio","$4"
"Delgado Antonio (R-CA)","California","$4"
"Gibbs Bob (R-OH)","Ohio","$4"
"Latta Bob (R-OH)","Ohio","$4"
"Turner Michael R (R-OH)","Ohio","$4"
"Wenstrup Brad (R-OH)","Ohio","$4"
"Cheek Jamie (D-UT)","Utah","$2"
"Cline Natalie Ms. (D-WV)","West Virginia","$2"
"Rowe Chris (D-TN)","Tennessee","$2"
"Kean Thomas H Jr (R-NJ)","New Jersey","$1"
"Wegman Gary (D-PA)","Pennsylvania","$1"
"Barragan Nanette (D-CA)","California","-$2500"
"Gutierrez Luis V (D-IL)","Illinois","-$2500"
"Ryan Paul (R-WI)","Wisconsin","-$2700"
