"Representative","State","Amount"
"Walorski Jackie (R-IN)","Indiana","$41000"
"Bachus Spencer (R-AL)","Alabama","$40500"
"Rodgers Cathy McMorris (R-WA)","Washington","$40375"
"DeSantis Ron (R-FL)","Florida","$39750"
"Hoyer Steny H (D-MD)","Maryland","$39500"
"Barletta Lou (R-PA)","Pennsylvania","$39450"
"Kennedy Joe III (D-MA)","Massachusetts","$39237"
"Vann Kim Dolbow (R-CA)","California","$39000"
"Graves Tom (R-GA)","Georgia","$38750"
"Latham Tom (R-IA)","Iowa","$38250"
"Hurt Robert (R-VA)","Virginia","$37525"
"Price Tom (R-GA)","Georgia","$37500"
"Wallace Rob (D-OK)","Oklahoma","$36300"
"McClintock Tom (R-CA)","California","$35800"
"Guinta Frank (R-NH)","New Hampshire","$35750"
"Rigell Scott (R-VA)","Virginia","$35750"
"Amodei Mark (R-NV)","Nevada","$35000"
"Pelosi Nancy (D-CA)","California","$35000"
"Cravaack Chip (R-MN)","Minnesota","$34800"
"Amash Justin (R-MI)","Michigan","$34250"
"Paton Jonathan (R-AZ)","Arizona","$33833"
"Ribble Reid (R-WI)","Wisconsin","$33650"
"Arnold-Jones Janice (R-NM)","New Mexico","$33550"
"Collins Chris (R-NY)","New York","$33250"
"Davis Rodney (R-IL)","Illinois","$33000"
"King Steven A (R-IA)","Iowa","$32750"
"Old Jay (R-TX)","Texas","$32750"
"Aderholt Robert B (R-AL)","Alabama","$32700"
"Massie Thomas (R-KY)","Kentucky","$32451"
"Schilling Bobby (R-IL)","Illinois","$32450"
"Gerlach Jim (R-PA)","Pennsylvania","$32250"
"Crawford Rick (R-AR)","Arkansas","$31772"
"Larsen Rick (D-WA)","Washington","$31500"
"Rogers Hal (R-KY)","Kentucky","$31500"
"Tavaglione John F (R-CA)","California","$31500"
"Kline John (R-MN)","Minnesota","$31400"
"Doggett Lloyd (D-TX)","Texas","$31250"
"Beutler Jaime Herrera (R-WA)","Washington","$30750"
"Messer Luke (R-IN)","Indiana","$30500"
"Paulsen Erik (R-MN)","Minnesota","$30050"
"Chaffetz Jason (R-UT)","Utah","$30000"
"Southerland Steve (R-FL)","Florida","$29362"
"McIntyre Mike (D-NC)","North Carolina","$28700"
"Hayworth Nan (R-NY)","New York","$28500"
"Rouzer David (R-NC)","North Carolina","$28400"
"Jordan Jim (R-OH)","Ohio","$28200"
"Stutzman Marlin (R-IN)","Indiana","$28000"
"Womack Steve (R-AR)","Arkansas","$28000"
"Ross Mike (D-AR)","Arkansas","$27500"
"Runyan Jon (R-NJ)","New Jersey","$27000"
"Walsh Joe (R-IL)","Illinois","$27000"
"Webster Daniel (R-FL)","Florida","$27000"
"Grimm Michael (R-NY)","New York","$26500"
"Pittenger Robert (R-NC)","North Carolina","$26500"
"Bucshon Larry (R-IN)","Indiana","$26400"
"Thompson Bennie G (D-MS)","Mississippi","$26400"
"Doyle Mike (D-PA)","Pennsylvania","$26250"
"Capuano Michael E (D-MA)","Massachusetts","$26000"
"Gallego Pete (D-TX)","Texas","$26000"
"Wagner Ann (R-MO)","Missouri","$26000"
"Hartzler Vicky (R-MO)","Missouri","$25750"
"Richmond Cedric (D-LA)","Louisiana","$25750"
"Gibson Chris (R-NY)","New York","$25500"
"Parker Vernon (R-AZ)","Arizona","$25250"
"Graves Sam (R-MO)","Missouri","$24750"
"Smith Adrian (R-NE)","Nebraska","$24700"
"Altschuler Randy (R-NY)","New York","$24500"
"McSally Martha (R-AZ)","Arizona","$24250"
"Rivera David (R-FL)","Florida","$24250"
"Schweikert David (R-AZ)","Arizona","$24250"
"Israel Steve (D-NY)","New York","$23500"
"Walberg Tim (R-MI)","Michigan","$23450"
"Dold Bob (R-IL)","Illinois","$23250"
"Jackson Lee Sheila (D-TX)","Texas","$23000"
"Quayle Ben (R-AZ)","Arizona","$22950"
"Meadows Mark (R-NC)","North Carolina","$22750"
"Hasner Adam (R-FL)","Florida","$22500"
"Nugent Richard (R-FL)","Florida","$22500"
"Hinojosa Ruben (D-TX)","Texas","$22250"
"Lowenthal Alan (D-CA)","California","$21850"
"Sensenbrenner Jim (R-WI)","Wisconsin","$21750"
"Tarkanian Danny (R-NV)","Nevada","$21750"
"Lampson Nick (D-TX)","Texas","$21500"
"Barr Andy (R-KY)","Kentucky","$21400"
"Love Mia (R-UT)","Utah","$21400"
"Gosar Paul (R-AZ)","Arizona","$21250"
"Lance Leonard (R-NJ)","New Jersey","$21050"
"Rahall Nick (D-WV)","West Virginia","$21000"
"Royce Ed (R-CA)","California","$20900"
"Fitzpatrick Michael G (R-PA)","Pennsylvania","$20800"
"Chabot Steve (R-OH)","Ohio","$20700"
"Stockman Steve (R-TX)","Texas","$20500"
"Collins Doug (R-GA)","Georgia","$20250"
"Rooney Tom (R-FL)","Florida","$20200"
"Bera Ami (D-CA)","California","$20150"
"LaMalfa Doug (R-CA)","California","$20000"
"Perry Scott (R-PA)","Pennsylvania","$20000"
"Young Todd (R-IN)","Indiana","$19700"
"Scott Tim (R-SC)","South Carolina","$19550"
"Doherty Brendan P (R-RI)","Rhode Island","$19250"
"Bielat Sean (R-MA)","Massachusetts","$19000"
"Wenstrup Brad (R-OH)","Ohio","$19000"
"Rogers Mike D (R-AL)","Alabama","$18750"
"Davis Geoff (R-KY)","Kentucky","$18500"
"Radel Trey (R-FL)","Florida","$18500"
"Holden Tim (D-PA)","Pennsylvania","$18000"
"Peterson Collin (D-MN)","Minnesota","$18000"
"Marino Tom (R-PA)","Pennsylvania","$17750"
"Tisei Richard (R-MA)","Massachusetts","$17600"
"Cardenas Tony (D-CA)","California","$17500"
"Fleischmann Chuck (R-TN)","Tennessee","$17500"
"Kingston Jack (R-GA)","Georgia","$17500"
"Koster John (R-WA)","Washington","$17400"
"Anderson Lee Ivey (R-GA)","Georgia","$16800"
"Stearns Cliff (R-FL)","Florida","$16800"
"Harris Felicia (R-TX)","Texas","$16750"
"Mulvaney Mick (R-SC)","South Carolina","$16750"
"Gonzalez Charlie A (D-TX)","Texas","$16500"
"Bonner Jo (R-AL)","Alabama","$16250"
"Goodlatte Bob (R-VA)","Virginia","$16250"
"Dingell John D (D-MI)","Michigan","$16000"
"Duncan John J Jr (R-TN)","Tennessee","$16000"
"Welch Peter (D-VT)","Vermont","$16000"
"Woodall Rob (R-GA)","Georgia","$16000"
"Andrews Robert E (D-NJ)","New Jersey","$15350"
"Ross Dennis (R-FL)","Florida","$15250"
"Olson John (D-OK)","Oklahoma","$15150"
"Hahn Janice (D-CA)","California","$15050"
"Bartlett Roscoe G (R-MD)","Maryland","$15000"
"Calvert Ken (R-CA)","California","$15000"
"Kelly Jesse (R-AZ)","Arizona","$15000"
"McHenry Patrick (R-NC)","North Carolina","$15000"
"Myrick Sue (R-NC)","North Carolina","$15000"
"Vargas Juan (D-CA)","California","$15000"
"Rohrabacher Dana (R-CA)","California","$14950"
"Franks Trent (R-AZ)","Arizona","$14900"
"Archer John H Jr (R-IA)","Iowa","$14750"
"Ellmers Renee (R-NC)","North Carolina","$14700"
"Berman Howard L (D-CA)","California","$14500"
"Bilirakis Gus (R-FL)","Florida","$14500"
"Gowdy Trey (R-SC)","South Carolina","$14500"
"Clyburn James E (D-SC)","South Carolina","$14450"
"Robinson Art (R-OR)","Oregon","$14200"
"McIntosh David M (R-IN)","Indiana","$14000"
"King Pete (R-NY)","New York","$13800"
"Bentivolio Kerry (R-MI)","Michigan","$13750"
"Brooks Maggie (R-NY)","New York","$13750"
"Pallone Frank Jr (D-NJ)","New Jersey","$13750"
"Vela Filemon (D-TX)","Texas","$13550"
"Hall Isadore (D-CA)","California","$13500"
"Krishnamoorthi Raja (D-IL)","Illinois","$13500"
"Labrador Raul (R-ID)","Idaho","$13500"
"Lange Ben (R-IA)","Iowa","$13500"
"Holding George (R-NC)","North Carolina","$13250"
"Butterfield G K (D-NC)","North Carolina","$13000"
"Campbell John (R-CA)","California","$13000"
"Foxx Virginia (R-NC)","North Carolina","$13000"
"Posey Bill (R-FL)","Florida","$13000"
"Rangel Charles B (D-NY)","New York","$12900"
"Buchanan Vernon (R-FL)","Florida","$12500"
"Bishop Timothy H (D-NY)","New York","$12250"
"Roraback Andrew (R-CT)","Connecticut","$12247"
"Broun Paul (R-GA)","Georgia","$12200"
"Huizenga Bill (R-MI)","Michigan","$12100"
"Driscoll Bill (R-WA)","Washington","$12000"
"Miller Gary (R-CA)","California","$12000"
"Schwartz Allyson (D-PA)","Pennsylvania","$12000"
"Cornilles Robert (R-OR)","Oregon","$11500"
"Kalk Brian (R-ND)","North Dakota","$11500"
"Snuffer Rick (R-WV)","West Virginia","$11500"
"Frelinghuysen Rodney (R-NJ)","New Jersey","$11350"
"Wolf Frank (R-VA)","Virginia","$11250"
"Matsui Doris (D-CA)","California","$11000"
"Vilsack Christie (D-IA)","Iowa","$11000"
"Ellison Keith (D-MN)","Minnesota","$10900"
"Esty Elizabeth (D-CT)","Connecticut","$10750"
"Lujan Ben Ray (D-NM)","New Mexico","$10700"
"Rokita Todd (R-IN)","Indiana","$10600"
"Raye Kevin (R-ME)","Maine","$10500"
"Roe Phil (R-TN)","Tennessee","$10500"
"Scott Austin (R-GA)","Georgia","$10500"
"Takach Stephen (R-TX)","Texas","$10500"
"Boren Dan (D-OK)","Oklahoma","$10300"
"Sewell Terri (D-AL)","Alabama","$10300"
"Levin Sander (D-MI)","Michigan","$10250"
"Lewis Dan (R-NM)","New Mexico","$10250"
"Reyes Silvestre (D-TX)","Texas","$10250"
"Carrasco Barbara (R-TX)","Texas","$10000"
"Desjarlais Scott (R-TN)","Tennessee","$10000"
"Hirschbiel Paul Odell Jr (D-VA)","Virginia","$10000"
"Velazquez Nydia (D-NY)","New York","$10000"
"Young C W Bill (R-FL)","Florida","$10000"
"Kind Ron (D-WI)","Wisconsin","$9950"
"Johnson Timothy (R-IL)","Illinois","$9750"
"Ros-Lehtinen Ileana (R-FL)","Florida","$9750"
"Frankel Lois (D-FL)","Florida","$9500"
"Joyce David P (R-OH)","Ohio","$9500"
"Pastor Ed (D-AZ)","Arizona","$9500"
"Ryan Tim (D-OH)","Ohio","$9500"
"Kissell Larry (D-NC)","North Carolina","$9450"
"Pace Sal (D-CO)","Colorado","$9250"
"Van Hollen Chris (D-MD)","Maryland","$9250"
"Garagiola Robert J (D-MD)","Maryland","$9000"
"Jones Walter B Jr (R-NC)","North Carolina","$9000"
"Platts Todd (R-PA)","Pennsylvania","$9000"
"Westmoreland Lynn A (R-GA)","Georgia","$9000"
"Crowley Joseph (D-NY)","New York","$8750"
"Goettle Shane (R-ND)","North Dakota","$8750"
"Hultgren Randy (R-IL)","Illinois","$8750"
"Larson John (D-CT)","Connecticut","$8750"
"Towns Edolphus (D-NY)","New York","$8675"
"Murphy Mark (D-NY)","New York","$8625"
"Brooks Susan (R-IN)","Indiana","$8500"
"Higgins Brian M (D-NY)","New York","$8500"
"Neal Richard E (D-MA)","Massachusetts","$8500"
"Schneider Brad (D-IL)","Illinois","$8500"
"Stinchfield Grant (R-TX)","Texas","$8500"
"Whelan Brian (R-CA)","California","$8500"
"Hayden Jerry (R-CA)","California","$8300"
"Fortenberry Jeff (R-NE)","Nebraska","$8250"
"Austria Steve (R-OH)","Ohio","$8200"
"Little Anna (R-NJ)","New Jersey","$8200"
"Wilson Joe (R-SC)","South Carolina","$8200"
"Gillan Kim (D-MT)","Montana","$8150"
"Hochul Kathleen (D-NY)","New York","$8125"
"Green Al (D-TX)","Texas","$8100"
"Brady Robert A (D-PA)","Pennsylvania","$8000"
"Corwin Jane (R-NY)","New York","$8000"
"Garcia Joe (D-FL)","Florida","$8000"
"Johnson Eddie Bernice (D-TX)","Texas","$8000"
"Markey Ed (D-MA)","Massachusetts","$8000"
"Miller Candice S (R-MI)","Michigan","$8000"
"Grisham Michelle Lujan (D-NM)","New Mexico","$7900"
"Obsitnik Steve (R-CT)","Connecticut","$7750"
"Weissmann Eric A (R-CO)","Colorado","$7550"
"Clark David (R-UT)","Utah","$7500"
"Gould Ron (R-AZ)","Arizona","$7500"
"Hanna Richard (R-NY)","New York","$7500"
"LoBiondo Frank (R-NJ)","New Jersey","$7500"
"Phillips George K (R-NY)","New York","$7500"
"Rice Tom (R-SC)","South Carolina","$7250"
"Thompson Mike (D-CA)","California","$7200"
"Pascrell Bill Jr (D-NJ)","New Jersey","$7000"
"Roby Martha (R-AL)","Alabama","$7000"
"Keating Bill (D-MA)","Massachusetts","$6950"
"Foster Bill (D-IL)","Illinois","$6750"
"Kirkpatrick Ann (D-AZ)","Arizona","$6750"
"Harrington Karen (R-FL)","Florida","$6600"
"Bauer Andre (R-SC)","South Carolina","$6500"
"Lundberg Kevin (R-CO)","Colorado","$6500"
"Polis Jared (D-CO)","Colorado","$6500"
"Richardson Laura (D-CA)","California","$6500"
"Visclosky Pete (D-IN)","Indiana","$6500"
"Walz Tim (D-MN)","Minnesota","$6500"
"Robinson Vernon (R-NC)","North Carolina","$6450"
"Brooks Mo (R-AL)","Alabama","$6250"
"Crooks David L (D-IN)","Indiana","$6250"
"Keadle Scott (R-NC)","North Carolina","$6250"
"Bernier Justin (R-CT)","Connecticut","$6125"
"Baca Joe (D-CA)","California","$6000"
"Calderon Ronald (D-CA)","California","$6000"
"Coble Howard (R-NC)","North Carolina","$6000"
"Cooper Jim (D-TN)","Tennessee","$6000"
"DeFazio Peter (D-OR)","Oregon","$6000"
"O'Rourke Beto (D-TX)","Texas","$6000"
"Petri Tom (R-WI)","Wisconsin","$6000"
"Reichert Dave (R-WA)","Washington","$6000"
"Murphy Patrick (D-FL)","Florida","$5850"
"Djou Charles (R-HI)","Hawaii","$5750"
"Duckworth Tammy (D-IL)","Illinois","$5750"
"Maloney Carolyn (D-NY)","New York","$5750"
"Tierney John F (D-MA)","Massachusetts","$5750"
"Diaz-Balart Mario (R-FL)","Florida","$5700"
"Arvanites John (D-NJ)","New Jersey","$5600"
"Avakian Brad (D-OR)","Oregon","$5500"
"Bishop Sanford (D-GA)","Georgia","$5500"
"Capps Lois (D-CA)","California","$5500"
"Frank Barney (D-MA)","Massachusetts","$5500"
"Garamendi John (D-CA)","California","$5500"
"Truncale Michael (R-TX)","Texas","$5500"
"Schmidt Jean (R-OH)","Ohio","$5250"
"Shaffer Brandon (D-CO)","Colorado","$5250"
"Chandler Ben (D-KY)","Kentucky","$5050"
"Adams Kirk (R-AZ)","Arizona","$5000"
"Bowen Debra (D-CA)","California","$5000"
"Burton Dan (R-IN)","Indiana","$5000"
"Clay William L Jr (D-MO)","Missouri","$5000"
"Doheny Matt (R-NY)","New York","$5000"
"Ducheny Denise Moreno (D-CA)","California","$5000"
"Emerson Jo Ann (R-MO)","Missouri","$5000"
"Giffords Gabrielle (D-AZ)","Arizona","$5000"
"Halloran Daniel J (R-NY)","New York","$5000"
"Herger Wally (R-CA)","California","$5000"
"McNerney Jerry (D-CA)","California","$5000"
"Moran Jim (D-VA)","Virginia","$5000"
"Pestka Steve (D-MI)","Michigan","$5000"
"Thayne David Cruz (D-CA)","California","$5000"
"Titus Dina (D-NV)","Nevada","$5000"
"Tonko Paul (D-NY)","New York","$5000"
"Turner Michael R (R-OH)","Ohio","$5000"
"Wittman Rob (R-VA)","Virginia","$5000"
"Yoho Ted (R-FL)","Florida","$5000"
"Young Dean (R-AL)","Alabama","$5000"
"Burch Bill (R-TX)","Texas","$4950"
"Fimian Keith S (R-VA)","Virginia","$4600"
"Jackson Mike (R-TX)","Texas","$4500"
"Khanna Ro (D-CA)","California","$4500"
"Napolitano Grace (D-CA)","California","$4500"
"Roberti Dan (D-CT)","Connecticut","$4500"
"Ruppersberger Dutch (D-MD)","Maryland","$4500"
"Sutton Betty Sue (D-OH)","Ohio","$4500"
"Schultz Debbie Wasserman (D-FL)","Florida","$4250"
"Martin Ed (R-MO)","Missouri","$4050"
"Barber Ron (D-AZ)","Arizona","$4000"
"Hall Clark (D-AR)","Arkansas","$4000"
"Mayfield Scottie (R-TN)","Tennessee","$4000"
"Nadler Jerrold (D-NY)","New York","$4000"
"Pettigrew Wayne (R-OK)","Oklahoma","$4000"
"Sanchez Loretta (D-CA)","California","$4000"
"Faught George E (R-OK)","Oklahoma","$3950"
"Jeffries Hakeem (D-NY)","New York","$3900"
"Carson Andre (D-IN)","Indiana","$3800"
"Cummings Elijah E (D-MD)","Maryland","$3750"
"Allen Richard W (R-GA)","Georgia","$3500"
"Blumenauer Earl (D-OR)","Oregon","$3500"
"Conyers John Jr (D-MI)","Michigan","$3500"
"Davis Danny K (D-IL)","Illinois","$3500"
"Himes Jim (D-CT)","Connecticut","$3500"
"Kreitlow Patrick (D-WI)","Wisconsin","$3500"
"Lauzen Chris (R-IL)","Illinois","$3500"
"Lipinski Daniel (D-IL)","Illinois","$3500"
"Long Billy (R-MO)","Missouri","$3500"
"McKeon Buck (R-CA)","California","$3500"
"Miller George (D-CA)","California","$3500"
"Pendergraph Jim (R-NC)","North Carolina","$3500"
"Rush Bobby (D-IL)","Illinois","$3500"
"Manzullo Don (R-IL)","Illinois","$3450"
"Miklosi Joe (D-CO)","Colorado","$3450"
"Olver John W (D-MA)","Massachusetts","$3400"
"Forbes Randy (R-VA)","Virginia","$3300"
"Terry Randall (I-FL)","Florida","$3300"
"Gabbard Tulsi (D-HI)","Hawaii","$3250"
"Hernandez Jose M (D-CA)","California","$3250"
"Jacobs Nancy (R-MD)","Maryland","$3250"
"Angle Sharron (R-NV)","Nevada","$3125"
"Ackerman Gary (D-NY)","New York","$3000"
"Byberg Lee (R-MN)","Minnesota","$3000"
"Clarke Yvette (D-NY)","New York","$3000"
"Connolly Gerry (D-VA)","Virginia","$3000"
"Decker John Henry (R-CT)","Connecticut","$3000"
"Ellington Scott (D-AR)","Arkansas","$3000"
"Maggi Larry (D-PA)","Pennsylvania","$3000"
"McCarthy Carolyn (D-NY)","New York","$3000"
"Michaud Mike (D-ME)","Maine","$3000"
"Scott David (D-GA)","Georgia","$3000"
"Whitfield Harold (D-MO)","Missouri","$3000"
"Wurzelbacher Joe (R-OH)","Ohio","$3000"
"Courtney Joe (D-CT)","Connecticut","$2900"
"Beatty Joyce (D-OH)","Ohio","$2750"
"Cleaver Emanuel (D-MO)","Missouri","$2750"
"Cohen Steve (D-TN)","Tennessee","$2750"
"Defaria Ozzie (R-FL)","Florida","$2750"
"Harrison Rose Meza (D-TX)","Texas","$2750"
"McGovern James P (D-MA)","Massachusetts","$2750"
"Meeks Gregory (D-NY)","New York","$2750"
"Swalwell Eric (D-CA)","California","$2750"
"Aubuchon Gary (R-FL)","Florida","$2500"
"Babeu Paul (R-AZ)","Arizona","$2500"
"Cardoza Dennis (D-CA)","California","$2500"
"Chow Joe (R-TX)","Texas","$2500"
"Costello Jerry F (D-IL)","Illinois","$2500"
"Cullum John (R-CA)","California","$2500"
"Curson David A (D-MI)","Michigan","$2500"
"Demos George (R-NY)","New York","$2500"
"Edwards Donna (D-MD)","Maryland","$2500"
"Ehrlich Jessica (D-FL)","Florida","$2500"
"Hanabusa Colleen (D-HI)","Hawaii","$2500"
"Hensley Teresa (D-MO)","Missouri","$2500"
"Hicks Kathleen (D-TX)","Texas","$2500"
"Horsford Steven (D-NV)","Nevada","$2500"
"Lewis John (D-GA)","Georgia","$2500"
"McDermott Jim (D-WA)","Washington","$2500"
"McLeod Daniel Wright (R-GA)","Georgia","$2500"
"McLeod Gloria (D-CA)","California","$2500"
"Meek Christopher D (R-CT)","Connecticut","$2500"
"Olson David Edwin (I-ID)","Idaho","$2500"
"Reilly Chris (R-PA)","Pennsylvania","$2500"
"Schrader Kurt (D-OR)","Oregon","$2500"
"Seibert Sean (R-TX)","Texas","$2500"
"Summers Sean E (R-PA)","Pennsylvania","$2500"
"Tyson Priscilla (D-OH)","Ohio","$2500"
"Wallack Howard (R-UT)","Utah","$2500"
"Wilson Tom (D-NY)","New York","$2500"
"Zimmann Angela Kay (D-OH)","Ohio","$2500"
"Deutch Ted (D-FL)","Florida","$2400"
"Rodriguez Ciro D (D-TX)","Texas","$2400"
"Shuler Heath (D-NC)","North Carolina","$2400"
"Bonamici Suzanne (D-OR)","Oregon","$2250"
"Oceguera John (D-NV)","Nevada","$2250"
"Pocan Mark (D-WI)","Wisconsin","$2250"
"Quigley Mike (D-IL)","Illinois","$2250"
"Perkins Christopher S (R-VA)","Virginia","$2030"
"Becerra Xavier (D-CA)","California","$2000"
"Caesar Josh (R-TX)","Texas","$2000"
"Castaneda Chrysta (D-TX)","Texas","$2000"
"Fitzgerald Keith (D-FL)","Florida","$2000"
"Kilmer Derek (D-WA)","Washington","$2000"
"Lofgren Zoe (D-CA)","California","$2000"
"McGoff John P (R-IN)","Indiana","$2000"
"Morrell Kim (R-TX)","Texas","$2000"
"Pence Mike (R-IN)","Indiana","$2000"
"Raczkowski Rocky (R-MI)","Michigan","$2000"
"Romo Sylvia S (D-TX)","Texas","$2000"
"Rothman Steven R (D-NJ)","New Jersey","$2000"
"Sanchez Linda (D-CA)","California","$2000"
