"Representative","State","Amount"
"Peterson Karen Carter (D-LA)","Louisiana","$2800"
"Schwartz Dan (R-NV)","Nevada","$2800"
"Van De Water Kyle (R-NY)","New York","$2800"
"Houlahan Chrissy (D-PA)","Pennsylvania","$2766"
"Granville Earl (R-PA)","Pennsylvania","$2750"
"Vilarino Irina (R-FL)","Florida","$2742"
"Foster Adrienne (R-KS)","Kansas","$2700"
"Fulcher Russ (R-ID)","Idaho","$2700"
"Snider Vance (R-TX)","Texas","$2700"
"Mangone Kim (D-CA)","California","$2697"
"Pappas Chris (D-NH)","New Hampshire","$2697"
"Cleaver Emanuel (D-MO)","Missouri","$2680"
"Bowman Jamaal (D-NY)","New York","$2667"
"Lauf Catalina (R-IL)","Illinois","$2655"
"Scholten JD (D-IA)","Iowa","$2649"
"Sutton Lisa Song (R-NV)","Nevada","$2608"
"Bonamici Suzanne (D-OR)","Oregon","$2600"
"Timmons-Goodson Patricia (D-NC)","North Carolina","$2577"
"Becker Matt (R-FL)","Florida","$2550"
"Buehler Knute (R-OR)","Oregon","$2550"
"Santos George (R-NY)","New York","$2525"
"Woodsmall Steve (D-NC)","North Carolina","$2511"
"Brooks Mo (R-AL)","Alabama","$2503"
"Aaloori Bangar Reddy (R-TX)","Texas","$2500"
"Bullock Ben (R-GA)","Georgia","$2500"
"Cookingham Kevin (R-CA)","California","$2500"
"Crumpacker Jimmy (R-OR)","Oregon","$2500"
"Garamendi John (D-CA)","California","$2500"
"Wallack Howard (R-UT)","Utah","$2500"
"Buttar Shahid (D-CA)","California","$2440"
"Finello Christina (D-PA)","Pennsylvania","$2398"
"Homrich Lynne (R-GA)","Georgia","$2350"
"Morse Alex (D-MA)","Massachusetts","$2332"
"Carbajal Salud (D-CA)","California","$2300"
"Kahele Kai (D-HI)","Hawaii","$2285"
"Cunningham Joe (D-SC)","South Carolina","$2258"
"Buck George (R-FL)","Florida","$2250"
"Axne Cindy (D-IA)","Iowa","$2205"
"Barnette Kathy (R-PA)","Pennsylvania","$2192"
"Lieu Ted (D-CA)","California","$2153"
"De La Isla Michelle (D-KS)","Kansas","$2130"
"Connolly Gerry (D-VA)","Virginia","$2060"
"Hattersley Adam (D-FL)","Florida","$2051"
"McGovern James P (D-MA)","Massachusetts","$2013"
"Londrigan Betsy Dirksen (D-IL)","Illinois","$2007"
"Loomer Laura (R-FL)","Florida","$2006"
"Clarke Yvette (D-NY)","New York","$2000"
"Cook Paul (R-CA)","California","$2000"
"Derks Ryan (R-MO)","Missouri","$2000"
"Eisen Josh (R-NY)","New York","$2000"
"Hale Kevin (L-TX)","Texas","$2000"
"Kaptur Marcy (D-OH)","Ohio","$2000"
"Lowey Nita M (D-NY)","New York","$2000"
"Ross Jason (R-TX)","Texas","$2000"
"Bush Cori (D-MO)","Missouri","$1974"
"Navarro Omar (R-CA)","California","$1960"
"Ehr Phil (D-FL)","Florida","$1829"
"Driskell Gretchen (D-MI)","Michigan","$1775"
"Nystrom Quinn (D-MN)","Minnesota","$1765"
"Kuster Ann (D-NH)","New Hampshire","$1751"
"Hembree Bill (R-GA)","Georgia","$1750"
"Underwood Jacobs Angela (R-CA)","California","$1750"
"Gallego Ruben (D-AZ)","Arizona","$1720"
"Rogers Wendy (R-AZ)","Arizona","$1700"
"Murray Scherie (R-NY)","New York","$1655"
"Hernandez Elizabeth (D-TX)","Texas","$1650"
"McCorkle Ike (D-CO)","Colorado","$1643"
"Craig Angie (D-MN)","Minnesota","$1609"
"Emmons John (R-PA)","Pennsylvania","$1550"
"Robinson Scotty (R-LA)","Louisiana","$1525"
"Suozzi Tom (D-NY)","New York","$1525"
"Gomez Jimmy (D-CA)","California","$1508"
"Barnes Sanjanetta (D-TX)","Texas","$1500"
"Chase Todd (R-FL)","Florida","$1500"
"Coleman Kim (R-UT)","Utah","$1500"
"Hays Elaine (R-TX)","Texas","$1500"
"Lynch Stephen (D-MA)","Massachusetts","$1500"
"Mathys Chris (R-NM)","New Mexico","$1500"
"McQuilken Angus (D-MA)","Massachusetts","$1500"
"Shepard Phil (R-NC)","North Carolina","$1500"
"Winn Charles (R-CO)","Colorado","$1500"
"Woodall Rob (R-GA)","Georgia","$1500"
"Bell Adrienne (D-TX)","Texas","$1486"
"Kennedy Rick (D-TX)","Texas","$1475"
"Demaio Carl (R-CA)","California","$1452"
"Lanier Danyell (D-OK)","Oklahoma","$1450"
"Kennedy Brynne (D-CA)","California","$1425"
"Lee Lerah (R-GA)","Georgia","$1390"
"Obernolte Jay (R-CA)","California","$1390"
"Islam Nabilah (D-GA)","Georgia","$1389"
"Lombard Laura (D-KS)","Kansas","$1375"
"Davis Moe (D-NC)","North Carolina","$1369"
"Anderson Robert Jon (D-LA)","Louisiana","$1357"
"Delgado Antonio (D-NY)","New York","$1348"
"Jensen Jesse (R-WA)","Washington","$1327"
"Gentles Karl (D-AZ)","Arizona","$1325"
"Olsen Travis (D-TX)","Texas","$1325"
"Wild Susan (D-PA)","Pennsylvania","$1318"
"Ashford Ann (D-NE)","Nebraska","$1301"
"Pocan Mark (D-WI)","Wisconsin","$1295"
"Grossman Becky (D-MA)","Massachusetts","$1250"
"Mfume Kweisi (D-MD)","Maryland","$1250"
"Peters Sam (R-NV)","Nevada","$1250"
"Rodden Nicole (R-GA)","Georgia","$1250"
"Manning Kathy (D-NC)","North Carolina","$1225"
"Hagan Christina (R-OH)","Ohio","$1202"
"Haynes Keeda (D-TN)","Tennessee","$1167"
"Mann Christine (D-TX)","Texas","$1155"
"Green Al (D-TX)","Texas","$1133"
"Newman Marie (D-IL)","Illinois","$1132"
"Nadler Jerrold (D-NY)","New York","$1111"
"Karinshak Zahra S. (D-GA)","Georgia","$1100"
"Cummings Elijah E (D-MD)","Maryland","$1098"
"McKinley Doug (D-WA)","Washington","$1093"
"Smith Sandy (R-NC)","North Carolina","$1075"
"Boroughs Adair (D-SC)","South Carolina","$1070"
"Levin Mike (D-CA)","California","$1063"
"Wall Kathaleen (R-TX)","Texas","$1055"
"Dean Madeleine (D-PA)","Pennsylvania","$1053"
"Velazquez Nydia (D-NY)","New York","$1034"
"Lowenthal Alan (D-CA)","California","$1025"
"Webster Daniel (R-FL)","Florida","$1025"
"Bliatout Bobby (D-CA)","California","$1010"
"Sarbanes John (D-MD)","Maryland","$1009"
"Langevin Jim (D-RI)","Rhode Island","$1005"
"Atkinson Jason (R-OR)","Oregon","$1000"
"Blanco Omar (R-FL)","Florida","$1000"
"Brooks Susan (R-IN)","Indiana","$1000"
"Clifford Bill (R-KS)","Kansas","$1000"
"Conole Francis (D-NY)","New York","$1000"
"Davis Danny K (D-IL)","Illinois","$1000"
"Eason Donald (I-MI)","Michigan","$1000"
"Feucht Sean (R-CA)","California","$1000"
"Garcia Jesus (D-IL)","Illinois","$1000"
"Gradel Ted (R-IL)","Illinois","$1000"
"King Wayne (R-NC)","North Carolina","$1000"
"Knowlton Diane (R-TX)","Texas","$1000"
"Kokinadis Brett (R-NM)","New Mexico","$1000"
"Langlois Joel (R-MI)","Michigan","$1000"
"Mayberry Matt (R-NH)","New Hampshire","$1000"
"McDermott Tom (D-IN)","Indiana","$1000"
"Meng Grace (D-NY)","New York","$1000"
"Navarro Charles (R-NV)","Nevada","$1000"
"Parrott Neil (R-MD)","Maryland","$1000"
"Preston Kyle (R-TX)","Texas","$1000"
"Ruppersberger Dutch (D-MD)","Maryland","$1000"
"Sapp Judson (R-FL)","Florida","$1000"
"Slocum Doug (R-MI)","Michigan","$1000"
"Smith Adam (D-WA)","Washington","$1000"
"Tanner Kevin (R-GA)","Georgia","$1000"
"Thomas Allen (D-NC)","North Carolina","$1000"
"Wilske Larry (R-CA)","California","$1000"
"Zhao Yukong (R-FL)","Florida","$1000"
"Keith Pam (D-FL)","Florida","$969"
"Patel Bimal (D-TX)","Texas","$944"
"Moulton Seth (D-MA)","Massachusetts","$943"
"Kreibich Arati (D-NJ)","New Jersey","$930"
"Hart Rita (D-IA)","Iowa","$916"
"Welch Lisa (D-TX)","Texas","$890"
"Carson Andre (D-IN)","Indiana","$850"
"Cooper Scott (D-NC)","North Carolina","$850"
"Olson William (R-FL)","Florida","$850"
"Wilkes Mckayla (D-MD)","Maryland","$847"
"Malik Anita (D-AZ)","Arizona","$840"
"Hamilton Tamika (R-CA)","California","$825"
"Sites Jeffrey (D-OH)","Ohio","$820"
"Hoyos Renee (D-TN)","Tennessee","$813"
"Farkas Evelyn (D-NY)","New York","$810"
"King Steven A (R-IA)","Iowa","$810"
"Kirkpatrick Ann (D-AZ)","Arizona","$800"
"Castro Joaquin (D-TX)","Texas","$788"
"Benjamin Leon (R-VA)","Virginia","$780"
"Dennis John (R-CA)","California","$780"
"Moore Barry (R-AL)","Alabama","$754"
"Hill Terri (D-MD)","Maryland","$750"
"Putnam Chris (R-TX)","Texas","$750"
"Hoadley Jon (D-MI)","Michigan","$735"
"Denney Audrey (D-CA)","California","$733"
"Cole Don (R-GA)","Georgia","$700"
"Lamm Debra (R-MT)","Montana","$700"
"Spalding Carla (R-FL)","Florida","$700"
"Collins Joshua (D-WA)","Washington","$699"
"Brzozowski Dani (D-IL)","Illinois","$677"
"Misso Roger (D-NY)","New York","$654"
"Stella Danielle (R-MN)","Minnesota","$650"
"Ross Deborah (D-NC)","North Carolina","$646"
"Mrvan Frank Jr (D-IN)","Indiana","$635"
"Larsen Mike (D-OH)","Ohio","$605"
"Schmid Stephanie (D-NJ)","New Jersey","$605"
"Bew Richard (D-NC)","North Carolina","$600"
"Lower Jim (R-MI)","Michigan","$600"
"Williams Whittney (R-MI)","Michigan","$600"
"Wallace Cynthia (D-NC)","North Carolina","$573"
"Hayes Jahana (D-CT)","Connecticut","$570"
"Lopez Samelys (D-NY)","New York","$551"
"DiSanto Delina (D-AZ)","Arizona","$550"
"Kennedy Ronda (R-CA)","California","$550"
"De La Cruz Monica (R-TX)","Texas","$545"
"Flynn Angela (D-NC)","North Carolina","$530"
"Stuck Amanda (D-WI)","Wisconsin","$530"
"Leckey Ihssane (D-MA)","Massachusetts","$527"
"Schakowsky Jan (D-IL)","Illinois","$525"
"Johnson Hank (D-GA)","Georgia","$510"
"Bansal Krishna (R-IL)","Illinois","$500"
"Barr Regina (R-MN)","Minnesota","$500"
"Branch Talmadge (D-MD)","Maryland","$500"
"Brooks Clayton (D-NC)","North Carolina","$500"
"Butler Jineea (R-NY)","New York","$500"
"Chevalier Keli (R-TX)","Texas","$500"
"Dooling Joe (R-MT)","Montana","$500"
"Dossett Charles (R-CA)","California","$500"
"Engel Eliot (D-NY)","New York","$500"
"Espaillat Adriano (D-NY)","New York","$500"
"Fitzenhagen Heather (R-FL)","Florida","$500"
"Gore Laverne (R-OH)","Ohio","$500"
"Huang Peggy (R-CA)","California","$500"
"Hyde Robert Finley (R-CT)","Connecticut","$500"
"Kelley Chris (3-MN)","Minnesota","$500"
"Lemmo Al (R-MI)","Michigan","$500"
"Salter Carolyn (D-TX)","Texas","$500"
"Schilling Bobby (R-IA)","Iowa","$500"
"Smith Aja (R-CA)","California","$500"
"Staat Jeremy (R-CA)","California","$500"
"Thorpe Devin (D-UT)","Utah","$500"
"Timko Scott (R-PA)","Pennsylvania","$500"
"Vansant Merideth (R-OK)","Oklahoma","$500"
"Weston John Kael (D-UT)","Utah","$500"
"Wolff Kerry Allen (R-IL)","Illinois","$500"
"Houston Kenny (D-LA)","Louisiana","$490"
"Walsingham Blair Nicole (D-TN)","Tennessee","$481"
"Sloan Heidi (D-TX)","Texas","$477"
"Weaver Erika (D-IL)","Illinois","$475"
"Hill Katie (D-CA)","California","$456"
"Dudenhoefer David (R-MI)","Michigan","$450"
"Doglio Beth (D-WA)","Washington","$430"
"Polack Roger (D-WI)","Wisconsin","$430"
"Mueri Hillary O'Connor (D-OH)","Ohio","$420"
"Lee Barbara (D-CA)","California","$403"
"Arredondo-Lynch Alma (R-TX)","Texas","$400"
"Robinson Art (R-OR)","Oregon","$400"
"Stanton-King Angela (R-GA)","Georgia","$400"
"Schultz Debbie Wasserman (D-FL)","Florida","$395"
"Schrier Kim (D-WA)","Washington","$394"
"Brownley Julia (D-CA)","California","$386"
"Cunningham William (D-NJ)","New Jersey","$375"
"Daniels Teddy (R-PA)","Pennsylvania","$355"
"Barnett Kali (D-KS)","Kansas","$350"
"Hale Christopher (D-TN)","Tennessee","$350"
"Bubser Chris (D-CA)","California","$338"
"Wahl Liz (D-TX)","Texas","$335"
"Jayapal Pramila (D-WA)","Washington","$331"
"Demings Val (D-FL)","Florida","$330"
"Diaz Ruben Sr (D-NY)","New York","$325"
"Hanke Eric (D-TX)","Texas","$325"
"Watson Tom (D-TX)","Texas","$305"
"Lorraine Deanna (R-CA)","California","$300"
"Menefee Jon Mark (R-TX)","Texas","$300"
"Rubando Nick (D-OH)","Ohio","$300"
"Schulz Jonah (R-OH)","Ohio","$300"
"Chambers Gary (D-LA)","Louisiana","$285"
"Doggett Lloyd (D-TX)","Texas","$275"
"Sanchez Linda (D-CA)","California","$275"
"Perelman Jennifer (D-FL)","Florida","$271"
"Pennie Tre (R-TX)","Texas","$269"
"Martin Henry (D-MO)","Missouri","$265"
"Gagarin Mel (D-NY)","New York","$260"
"Teague Johnny (R-TX)","Texas","$252"
"Allen Jay (R-ME)","Maine","$250"
"Berryhill James (R-TX)","Texas","$250"
"Blankenbeker Lynne (R-NH)","New Hampshire","$250"
"Boedeker Darwin (R-TX)","Texas","$250"
"Francois Vennia (R-FL)","Florida","$250"
"Gonsalves Mark (R-GA)","Georgia","$250"
"Iacino James (D-CO)","Colorado","$250"
"Lewis Brandon Rashad (D-TX)","Texas","$250"
"Mohammad Imtiaz (D-FL)","Florida","$250"
"Moore Jeff (R-NC)","North Carolina","$250"
"Parra Nicole (D-CA)","California","$250"
"Profit Joe (R-GA)","Georgia","$250"
"Evans Dwight (D-PA)","Pennsylvania","$245"
"Bolz Kate (D-NE)","Nebraska","$240"
"Trujillo Gus (D-TX)","Texas","$228"
"Iannuzzi Carol (D-TX)","Texas","$221"
"Zunker Tricia (D-WI)","Wisconsin","$215"
"Torres Norma (D-CA)","California","$201"
"Bacelar Agatha (I-CA)","California","$200"
"Barbosa Jennifer (I-CA)","California","$200"
"Blumenauer Earl (D-OR)","Oregon","$200"
"Campbell Rayla (R-MA)","Massachusetts","$200"
"Cleveland Shenita 'Shae' (D-TX)","Texas","$200"
"Foster Russell (D-TX)","Texas","$200"
"Martin Brandon (R-AZ)","Arizona","$200"
"Schanbacher Kristine (D-IL)","Illinois","$200"
"Putzova Eva (D-AZ)","Arizona","$192"
"Goldbeck Janessa (D-CA)","California","$180"
"Ashcraft Lauren (D-NY)","New York","$175"
"Grey Bull Lynnette (D-WY)","Wyoming","$175"
"Jones Rob (R-VA)","Virginia","$171"
"Bennett Adrienne (R-ME)","Maine","$168"
"Ghebreghiorgis Andom (D-NY)","New York","$165"
"Mermell Jesse (D-MA)","Massachusetts","$165"
"Muscato Michael (D-AZ)","Arizona","$160"
"Russo Claire (D-VA)","Virginia","$153"
"Banyai Cindy (D-FL)","Florida","$150"
"Colvin Nick (D-MI)","Michigan","$150"
"Gardner Phil (D-WA)","Washington","$150"
"Gustafson Claire (R-NJ)","New Jersey","$150"
"LaLota Nick (R-NY)","New York","$150"
"Harper Morgan (D-OH)","Ohio","$138"
"Deegan Donna (D-FL)","Florida","$130"
"Gnibus Kristy (D-PA)","Pennsylvania","$130"
"Jones Mondaire (D-NY)","New York","$128"
"Huffstetler Roger Dean (D-VA)","Virginia","$121"
"Williams Celeste (D-AR)","Arkansas","$120"
"Askar Casey (R-FL)","Florida","$115"
"Snyder Nikki (R-MI)","Michigan","$115"
"Castor Kathy (D-FL)","Florida","$112"
"Clark Anthony (D-IL)","Illinois","$104"
"Ventura Rachel (D-IL)","Illinois","$104"
"De La Fuente Ricardo (D-TX)","Texas","$101"
"Franklin Robert (D-GA)","Georgia","$101"
"Beach Carl (D-WY)","Wyoming","$100"
"Bernstein Cathy (R-NY)","New York","$100"
"Caballero Jose (D-CA)","California","$100"
"Dove Jeff (R-VA)","Virginia","$100"
"Escuder Jaime (D-TX)","Texas","$100"
"Fine Allison (D-NY)","New York","$100"
"Goldstein Robbie (D-MA)","Massachusetts","$100"
"Griffin Lee (D-PA)","Pennsylvania","$100"
"Grossbard Gavriel (R-MI)","Michigan","$100"
"Hodgson Abbie (D-KS)","Kansas","$100"
"Kegley Anita (R-TX)","Texas","$100"
"Lynch Holly (D-NY)","New York","$100"
"Marsili Thomasina (D-IN)","Indiana","$100"
"Martin Barrington II (D-GA)","Georgia","$100"
"Olivo Christine (I-FL)","Florida","$100"
"Omere Iro (D-NY)","New York","$100"
"Patel Suraj (D-NY)","New York","$100"
"Rhodes Aarika (D-CA)","California","$100"
"Ross Gena (D-MO)","Missouri","$100"
"Roybal-Allard Lucille (D-CA)","California","$100"
"Sigel Ben (D-MA)","Massachusetts","$100"
"Owensby Alexandra (D-KY)","Kentucky","$95"
"Dar Mohammad (D-MA)","Massachusetts","$90"
"Armitage Chris (D-WA)","Washington","$85"
"May Liz Marty (R-SD)","South Dakota","$80"
"Patterson Buzz (R-CA)","California","$75"
"Whitten Sandra (R-TX)","Texas","$75"
"Kunkel Catherine (D-WV)","West Virginia","$73"
"Maloney Sean Patrick (D-NY)","New York","$71"
"Boylan Lindsey (D-NY)","New York","$65"
"Greene Joan (D-AZ)","Arizona","$63"
"Brown Moe (D-SC)","South Carolina","$61"
"Pandy Devin (D-GA)","Georgia","$61"
"Dunson Leo (R-NV)","Nevada","$60"
"Kennedy James (D-FL)","Florida","$60"
"Sipes Trevor (R-OK)","Oklahoma","$60"
"Strickland Marilyn (D-WA)","Washington","$60"
"Williams Sam Jr (R-TX)","Texas","$60"
"Soto Rudy (D-ID)","Idaho","$57"
"Christensen Adam (D-FL)","Florida","$55"
"DeGette Diana (D-CO)","Colorado","$55"
"Fabert Shannon (D-KY)","Kentucky","$55"
"Anderson Kathleen (R-UT)","Utah","$50"
"Bunkeddeko Adem (D-NY)","New York","$50"
"Carlucci David (D-NY)","New York","$50"
"Ford Jerry (D-TX)","Texas","$50"
"Gardner Kiani A (D-AL)","Alabama","$50"
"Hackett Pat (D-IN)","Indiana","$50"
"Harper James (D-IN)","Indiana","$50"
"Helgelien Tiger (R-NV)","Nevada","$50"
"Jones Laura (D-TX)","Texas","$50"
"Keady Jim (D-NJ)","New Jersey","$50"
"Melton Jessi (R-FL)","Florida","$50"
"Moore Gwen (D-WI)","Wisconsin","$50"
"Murphy Lee (R-DE)","Delaware","$50"
"Orozco Stevens (D-TX)","Texas","$50"
"Parlato Beth (R-NY)","New York","$50"
"Pruett Dasha (R-PA)","Pennsylvania","$50"
"Rains Matt (D-MT)","Montana","$50"
"Smith Daniel Jr (D-PA)","Pennsylvania","$50"
"Smith Susan Marie (R-IN)","Indiana","$50"
"Stephens (Key)Antwon (D-GA)","Georgia","$50"
"Wahab Aisha (D-CA)","California","$50"
"Worthy Monique (R-TX)","Texas","$50"
"Young Tammy (D-TX)","Texas","$50"
"Cirincione Russell (D-NJ)","New Jersey","$46"
"Felix Anthony Jr (D-CA)","California","$45"
"Williams Vangie (D-VA)","Virginia","$45"
"O'Mara Liam (D-CA)","California","$43"
"Richardson Jennifer (D-MI)","Michigan","$42"
"Browning Dean (R-PA)","Pennsylvania","$40"
"Collins Kina (D-IL)","Illinois","$35"
"Fleming Bridget (D-NY)","New York","$35"
"James Isiah (D-NY)","New York","$35"
"Kim David (D-CA)","California","$35"
"Robertson Al (D-TX)","Texas","$35"
"Grijalva Raul M (D-AZ)","Arizona","$34"
"Wu Brianna (D-MA)","Massachusetts","$30"
"Duenas Angelica (3-CA)","California","$29"
"Bivens Noelle (D-TN)","Tennessee","$27"
"Maher Pat (D-NY)","New York","$27"
"Nelson Kim (D-SC)","South Carolina","$27"
"Oseguera Hector (D-NJ)","New Jersey","$27"
"Palzewicz Tom (D-WI)","Wisconsin","$26"
"Barrett Dana (D-GA)","Georgia","$25"
"Berghoef Bryan (D-MI)","Michigan","$25"
"Brier Tom (D-PA)","Pennsylvania","$25"
"Briones Heidi (D-OR)","Oregon","$25"
"Dickinson Jerry (D-PA)","Pennsylvania","$25"
"Gamba Mark (D-OR)","Oregon","$25"
"Garske John (R-WI)","Wisconsin","$25"
"Guild Tom (D-OK)","Oklahoma","$25"
"Harrison Brigid Callahan (D-NJ)","New Jersey","$25"
"Huffman Scott (D-NC)","North Carolina","$25"
"Khan Imran (D-TX)","Texas","$25"
"Lake Jeannine Lee (D-IN)","Indiana","$25"
"Leblanc David J (D-NY)","New York","$25"
"Marston Regina (D-CA)","California","$25"
"Moyer Eric (D-OH)","Ohio","$25"
"Owens Michael (D-GA)","Georgia","$25"
"Reeves Kristine (D-WA)","Washington","$25"
"Thomas Sharon Breckenridge (R-TX)","Texas","$25"
"Trundle Ryan (D-LA)","Louisiana","$25"
"Webber Errol (R-CA)","California","$25"
"Wells Amy Pope (R-FL)","Florida","$23"
"Parson Rebecca (D-WA)","Washington","$21"
"Blevins Ryan (D-CA)","California","$20"
"Kishineff Jason (3-CA)","California","$20"
"Herzog Jonathan (D-NY)","New York","$18"
"Trahan Lori (D-MA)","Massachusetts","$15"
"Zavala Diego (D-TX)","Texas","$15"
"Cline Natalie Ms. (D-WV)","West Virginia","$11"
"Ellison Allen (D-FL)","Florida","$11"
"Mason Mia (D-MD)","Maryland","$11"
"Wegman Gary (D-PA)","Pennsylvania","$11"
"Blanco Jaimy (R-TX)","Texas","$10"
"Cabrera Fernando (D-NY)","New York","$10"
"Coleman Bonnie Watson (D-NJ)","New Jersey","$10"
"Emard Benjamin (D-CA)","California","$10"
"Ferguson Dana (D-MI)","Michigan","$10"
"Hammond Sarah (D-PA)","Pennsylvania","$10"
"Hawatmeh Ola (R-NY)","New York","$10"
"Johnson-Hostler Monika (D-NC)","North Carolina","$10"
"McDowell Jan (D-TX)","Texas","$10"
"Newby Joel (D-OH)","Ohio","$10"
"O'Shea Michael (D-NC)","North Carolina","$10"
"Rajput Solomon (D-MI)","Michigan","$10"
"Roberts Shawna (D-OH)","Ohio","$10"
"Stevenson Dylan (R-NY)","New York","$10"
"Ackerman Patricia (D-NV)","Nevada","$5"
"Bergeron Dion Michael (R-IN)","Indiana","$5"
"Call Jason (D-WA)","Washington","$5"
"Cicilline David (D-RI)","Rhode Island","$5"
"Jones Brenda (D-MI)","Michigan","$5"
"Khan Badrun (D-NY)","New York","$5"
"Shirley Liuba Grechen (D-NY)","New York","$5"
"Washburn Amy (D-WI)","Wisconsin","$5"
"Lee Albert (D-OR)","Oregon","$4"
"Levin Andy (D-MI)","Michigan","$4"
"Ellis Kathryn (D-MO)","Missouri","$3"
"Pruneda Mat (D-TX)","Texas","$3"
"Raskin Jamie (D-MD)","Maryland","$3"
"Foster Nikki (D-OH)","Ohio","$1"
"Foxx Rhonda (D-NC)","North Carolina","$1"
"Huffman Jared (D-CA)","California","$1"
"Turner Hilary (D-WV)","West Virginia","$1"
"Winfrey Adia (D-AL)","Alabama","$1"
"Moreno Dominick (D-CO)","Colorado","-$1000"
"Poliquin Bruce (R-ME)","Maine","-$1000"
"Paulsen Erik (R-MN)","Minnesota","-$1500"
"Kim Bryan (3-CA)","California","-$2000"
"Marino Tom (R-PA)","Pennsylvania","-$2000"
"Walters Mimi (R-CA)","California","-$2000"
"Ward John (R-FL)","Florida","-$2300"
"Blum Rod (R-IA)","Iowa","-$2500"
"Rohrabacher Dana (R-CA)","California","-$2500"
"Russell Steven (R-OK)","Oklahoma","-$2500"
"Papadopoulos George (R-CA)","California","-$2800"
"Denham Jeff (R-CA)","California","-$3500"
"Reed Dave (R-PA)","Pennsylvania","-$10000"
"Ryan Paul (R-WI)","Wisconsin","-$47300"
