"","LastName","FirstName","Amount.oil.116","Amount.coal.116","Amount.mining.116","Amount.gas.116","Amount.env.116","Amount.alt_en.116","Party","StateAbbreviation"
"814","Rackleff","Bob",250,0,0,250,750,0,"D","FL"
"815","Shipp","Brett",250,0,0,0,0,0,"D","TX"
"816","Suddarth","John",250,0,0,0,0,0,"D","VA"
"817","Volpato","Jack",250,0,0,0,0,0,"R","NM"
"818","Walker","Paul",250,0,0,0,0,0,"D","KY"
"819","Wells","Bill",250,0,0,0,0,0,"R","CA"
"820","Wilson","Mary",250,0,0,250,0,0,"D","TX"
"821","Zmrhal","Eric K",250,0,0,0,0,0,"R","TX"
"822","St","John Brendan",249,0,0,0,0,0,"I","CA"
"823","Grijalva","Raul M",238,0,0,0,23210,50,"D","AZ"
"824","Kennedy","Rick",207,0,0,0,0,0,"D","TX"
"825","Hartman","Christina",200,0,0,0,1000,0,"D","PA"
"826","Spoerer","Carl",200,0,0,0,0,0,"D","IL"
"827","King","Jess",180,0,0,16,11806,4079,"D","PA"
"828","Schakowsky","Jan",171,0,0,0,2456,1500,"D","IL"
"829","Adia","Vanessa",157,0,0,6,2,1,"D","TX"
"830","Williams","Vangie",155,0,0,0,398,0,"D","VA"
"831","Carrillo","Wendy",150,0,0,0,0,0,"D","CA"
"832","Dove","Jeff",150,0,0,0,0,0,"R","VA"
"833","Balter","Dana",137,0,0,77,1904,212,"D","NY"
"834","Amatul-Wadud","Tahirah",125,0,0,0,0,100,"D","MA"
"835","Martin","Henry",125,0,0,0,0,0,"D","MO"
"836","Myers","Cathy",125,0,0,0,0,330,"D","WI"
"837","Shamel","Hayden",125,0,0,0,0,0,"D","AR"
"838","Bush","Diane Mitsch",109,0,500,5,11635,4505,"D","CO"
"839","Westbrook","Brianna",105,0,0,0,5,1,"D","AZ"
"840","Perry","Paul",103,0,0,0,500,28,"D","PA"
"841","Flores","Yolie",100,0,0,100,0,0,"D","CA"
"842","Freeman","April",100,0,0,0,0,0,"D","FL"
"843","Holbrook","Mark",100,0,0,0,0,0,"R","ME"
"844","Perri","Chris",100,0,0,0,0,0,"D","TX"
"845","Ramsey","George",100,0,0,0,0,0,"D","IA"
"846","Smith","Carlton",100,0,0,0,0,0,"D","MS"
"847","Radinovich","Joe",96,0,20,12,3584,2824,"D","MN"
"848","Wild","Susan",93,0,2,2,18520,63,"D","PA"
"849","Fagan","Linsey",84,0,0,23,8,25,"D","TX"
"850","Denney","Audrey",75,0,10,0,2913,4470,"D","CA"
"851","Glenn","Darryl",75,0,0,0,0,0,"R","CO"
"852","Hanson","Ben",75,0,0,0,0,0,"D","ND"
"853","Kanew","Justin",65,0,0,0,0,5,"D","TN"
"854","Castor","Kathy",59,0,0,0,2253,0,"D","FL"
"855","Fershee","Kendra",55,0,0,0,25,0,"D","WV"
"856","Palmer","Susan",55,0,250,5,31,30,"D","OH"
"857","Burch","Lorie",54,0,0,27,0,0,"D","TX"
"858","Ghorbani","Shireen",54,0,50,5,501,30,"D","UT"
"859","Horton","Kyle",54,0,0,5,464,280,"D","NC"
"860","Barzee","Flores Mary",53,0,0,1,6627,24,"D","FL"
"861","Matta","Tatiana",51,0,0,0,50,14,"D","CA"
"862","Baake","David",50,0,0,0,500,0,"D","NM"
"863","Cargas","James",50,0,0,0,0,0,"D","TX"
"864","Fleenor","Jessee Carlton",50,0,0,0,0,0,"D","LA"
"865","Matiella","Mary Sally",50,0,0,0,500,0,"D","AZ"
"866","Trevino","Rick",50,0,0,6,3,1,"D","TX"
"867","Shalala","Donna",40,0,0,0,7773,5202,"D","FL"
"868","Vaid","Omar",36,0,0,0,0,0,"D","NY"
"869","Brill","David",35,0,0,35,2,0,"D","AZ"
"870","Welder","Brent",32,0,0,27,2705,1151,"D","KS"
"871","Canova","Tim",31,0,0,25,10,0,"I","FL"
"872","Krantz","Catherine",31,0,0,0,0,0,"D","TX"
"873","Heinz","Matt",30,0,0,0,0,0,"D","AZ"
"874","L'Italien","Barbara",30,0,0,0,450,3800,"D","MA"
"875","Jammal","Sam",25,0,0,0,275,4181,"D","CA"
"876","Osmack","Mark",25,0,0,0,500,0,"D","MO"
"877","Rittereiser","Jason",25,0,0,0,2000,850,"D","WA"
"878","Cunningham","Joe",23,0,0,0,914,154,"D","SC"
"879","Bush","Cori",21,0,0,11,1,637,"D","MO"
"880","Jacobsen","Leann",20,0,0,0,1500,0,"D","IA"
"881","Nolan","Rick",17,0,4500,0,0,5146,"D","MN"
"882","Lake","Jeannine Lee",15,0,10,0,0,0,"D","IN"
"883","Zimmerman","Jennifer",15,0,0,0,0,0,"D","FL"
"884","Holguin","Eric",14,0,0,0,30,0,"D","TX"
"885","Sagan","Greg",12,0,0,0,0,0,"D","TX"
"886","Vilela","Amy",11,0,0,1,1,0,"D","NV"
"887","Bera","Ami",10,0,0,10,13880,2625,"D","CA"
"888","Keady","Jim",10,0,0,0,0,0,"D","NJ"
"889","Khorasani","Ali",10,0,0,0,0,0,"D","TX"
"890","Marshall","Jennifer",10,0,0,0,5,0,"D","NC"
"891","Thornton","Dee",10,0,25,0,1000,0,"D","IN"
"892","Velazquez","Nydia",9,0,0,0,1500,2500,"D","NY"
"893","Huffstetler","Roger Dean",8,0,0,0,2500,2100,"D","VA"
"894","Longjohn","Matt",7,0,0,2,6757,12,"D","MI"
"895","Wood","Dan",7,0,0,0,0,0,"D","TX"
"896","Anderson","Jeramey",5,0,0,0,0,5,"D","MS"
"897","Dady","Sara",5,0,0,0,48,5,"D","IL"
"898","Jaffe","Stephen",5,0,0,0,0,0,"D","CA"
"899","Kier","Grant",5,0,0,0,19640,0,"D","MT"
"900","Meng","Grace",5,0,0,0,1001,1200,"D","NY"
"901","Palzewicz","Tom",5,0,0,0,0,5,"D","WI"
"902","Phillips","Mariah",5,0,0,0,0,5,"D","TN"
"903","Trundle","Ryan",5,0,0,0,0,0,"D","LA"
"904","Clark","Anthony",4,0,0,1,1,7,"D","IL"
"905","Richardson","Chardo",4,0,0,1,1,2,"D","FL"
"906","Smith","Sarah",4,0,0,1,1,3,"D","WA"
"907","Adams","Alma",3,0,0,0,2263,0,"D","NC"
"908","Hall","Mel",3,0,0,0,8562,645,"D","IN"
"909","Levin","Andy",3,0,0,2,5870,4000,"D","MI"
"910","Pressley","Ayanna",3,0,0,0,6918,2106,"D","MA"
"911","Coleman","Bonnie Watson",2,0,0,0,5504,0,"D","NJ"
"912","Frankel","Lois",2,0,0,0,2503,1,"D","FL"
"913","Hoyos","Renee",2,0,0,0,2422,101,"D","TN"
"914","Benac","David",1,0,0,1,1,0,"D","MI"
"915","Davidson","Rob",1,0,0,1,2399,0,"D","MI"
"916","Desai","Chintan",1,0,0,0,50,0,"D","AR"
"917","Ellis","Kathryn",1,0,0,0,48,0,"D","MO"
"918","Enoch","Vanessa",1,0,0,0,0,0,"D","OH"
"919","Friedenberg","Marc",1,0,0,0,0,0,"D","PA"
"920","Gasque","Dorothy",1,0,0,1,1,0,"D","WA"
"921","Hepburn","Michael",1,0,0,1,1,0,"D","FL"
"922","Jacob","Peter",1,0,0,1,1,0,"D","NJ"
"923","Koble","Clint",1,0,0,0,300,0,"D","NV"
"924","Linderman","Hank",1,0,0,0,0,0,"D","KY"
"925","Mccall","Josh",1,0,0,0,0,0,"D","GA"
"926","McCollum","Betty",1,0,0,0,6250,261,"D","MN"
"927","Nygard","Dotty",1,0,0,1,1,0,"D","CA"
"928","Reed","Wendy",1,0,0,1,1,0,"D","CA"
"929","Rowe","Courtney",1,0,0,1,1,0,"D","IA"
"930","Selmont","Ges",1,0,0,0,0,0,"D","FL"
"931","Singer","James",1,0,0,0,0,284,"D","UT"
"932","Tsongas","Niki",1,0,0,0,0,0,"D","MA"
"933","Wadkins","Randy",1,0,500,0,251,0,"D","MS"
"934","Babinec","Martin",-1000,0,0,-1000,0,0,"I","NY"
"935","Hinojosa","Ruben",-1000,0,0,-1000,0,0,"D","TX"
"936","Levin","Sander",-1000,0,0,-1000,0,0,"D","MI"
"937","Pitts","Joe",-1000,0,0,-1000,0,0,"R","PA"
"938","Baugh","Scott",-1450,0,0,250,0,0,"R","CA"
"939","LoBiondo","Frank",-1500,0,0,-1500,0,0,"R","NJ"
"940","Black","Diane",-1750,2000,2000,-1000,0,2500,"R","TN"
"941","Tlaib","Rashida",-2359,0,0,2,3779,255,"D","MI"
"942","Birman","Igor A",-5200,0,0,0,0,0,"R","CA"
"943","Halcovage","George",0,12600,12600,0,0,500,"R","PA"
"944","Patton","Tom",0,2700,3200,0,0,0,"R","OH"
"945","Clay","William L Jr",0,2500,2500,0,1500,0,"D","MO"
"946","Gearheart","Marty",0,1500,1500,0,0,0,"R","WV"
"947","Boerio","Bibiana",0,1040,1040,0,16,0,"D","PA"
"948","Koppelman","Kim A",0,500,500,0,0,0,"R","ND"
"949","Williams","Steve",0,500,500,0,250,0,"D","WV"
"950","Lawrence","Michele",0,400,400,0,0,0,"D","PA"
"951","Boren","Dan",0,-100,-100,0,0,0,"D","OK"
"952","Crider","Mike",0,0,5400,0,0,0,"R","IN"
"953","Greimel","Tim",0,0,5400,0,0,250,"D","MI"
"954","Sullivan","Joe",0,0,5400,0,4031,2695,"D","MN"
"955","Metsa","Jason",0,0,4400,0,0,300,"D","MN"
"956","Albro","Catherine",0,0,4000,0,0,0,"D","MI"
"957","Bartlett","John",0,0,2700,0,0,0,"D","NJ"
"958","Ryan","Terence J",0,0,2000,0,0,0,"D","MA"
"959","Baird","Jim",0,0,1000,0,0,1000,"R","IN"
"960","Casperson","Tom",0,0,1000,0,0,0,"R","MI"
"961","Eichelberger","John",0,0,1000,0,0,0,"R","PA"
"962","Labrador","Raul",0,0,500,0,0,0,"R","ID"
"963","Lewis","Andrew",0,0,500,0,0,200,"R","PA"
"964","Demings","Val",0,0,300,0,1500,0,"D","FL"
"965","Beeler","Jeffrey",0,0,250,0,0,0,"R","WA"
"966","Smith","Steve",0,0,250,0,0,2500,"R","AZ"
"967","Bergmann","Charlotte",0,0,90,0,0,0,"R","TN"
"968","Dunaway","Kelli",0,0,50,0,0,0,"D","MO"
"969","Walker","Charles",0,0,20,0,0,0,"D","KS"
"970","Hunter","Duncan D",0,0,0,1000,0,1000,"R","CA"
"971","St.","Clair Lucas",0,0,0,0,101174,1250,"D","ME"
"972","Hunter","Chris",0,0,0,0,7899,250,"D","FL"
"973","Quigley","Mike",0,0,0,0,6525,0,"D","IL"
"974","Morgan","Matt",0,0,0,0,6034,0,"D","MI"
"975","Raskin","Jamie",0,0,0,0,5665,0,"D","MD"
"976","Jones","Erik",0,0,0,0,5499,50,"D","IL"
"977","Smith","Adam",0,0,0,0,4500,1700,"D","WA"
"978","Kildee","Dan",0,0,0,0,4000,0,"D","MI"
"979","Russell","John",0,0,0,0,3700,0,"D","OH"
"980","Jacobs","Sara",0,0,0,0,3505,0,"D","CA"
"981","Garcia","Jesus",0,0,0,0,3400,0,"D","IL"
"982","Flynn","Brian",0,0,0,0,3025,0,"D","NY"
"983","Garamendi","John",0,0,0,0,3000,2500,"D","CA"
"984","Pettersen","Brittany",0,0,0,0,2950,0,"D","CO"
"985","Speier","Jackie",0,0,0,0,2900,0,"D","CA"
"986","Shea-Porter","Carol",0,0,0,0,2725,0,"D","NH"
"987","Chauncey","Shelly",0,0,0,0,2700,0,"D","PA"
"988","Frerick","Austin",0,0,0,0,2700,1000,"D","IA"
"989","Lazer","Rich",0,0,0,0,2700,0,"D","PA"
"990","Lunkenheimer","Ashley",0,0,0,0,2700,250,"D","PA"
"991","Stuckart","Ben",0,0,0,0,2700,0,"D","WA"
"992","Malik","Anita",0,0,0,0,2540,25,"D","AZ"
"993","Cleaver","Emanuel",0,0,0,0,2500,0,"D","MO"
"994","Jeffries","Hakeem",0,0,0,0,2250,25,"D","NY"
"995","Slaughter","Louise M",0,0,0,0,2103,0,"D","NY"
"996","Espaillat","Adriano",0,0,0,0,2000,2500,"D","NY"
"997","Grisham","Michelle Lujan",0,0,0,0,2000,0,"D","NM"
"998","Moore","Gwen",0,0,0,0,2000,0,"D","WI"
"999","Ramsey","Andrea",0,0,0,0,2000,3700,"D","KS"
"1000","Butner","Josh",0,0,0,0,1850,250,"D","CA"
"1001","Rodriguez","Jose Javier",0,0,0,0,1777,0,"D","FL"
"1002","Serrano","Jose E",0,0,0,0,1750,0,"D","NY"
"1003","Vitali","Greg",0,0,0,0,1750,250,"D","PA"
"1004","Takano","Mark",0,0,0,0,1604,0,"D","CA"
"1005","Davis","Susan",0,0,0,0,1500,1000,"D","CA"
"1006","Rucinski","Gary",0,0,0,0,1500,0,"D","MA"
"1007","Scott","Bobby",0,0,0,0,1500,0,"D","VA"
"1008","Lewis","Jennifer",0,0,0,0,1337,100,"D","VA"
"1009","Schiller","Jill",0,0,0,0,1298,0,"D","OH"
"1010","Eggman","Michael",0,0,0,0,1250,450,"D","CA"
"1011","Stump","Bob",0,0,0,0,1250,0,"R","AZ"
"1012","Roybal-Allard","Lucille",0,0,0,0,1200,0,"D","CA"
"1013","Ring","Lisa",0,0,0,0,1125,0,"D","GA"
"1014","Reddick","Rachel",0,0,0,0,1100,50,"D","PA"
"1015","Belote","Dave",0,0,0,0,1000,5050,"D","VA"
"1016","Fudge","Marcia",0,0,0,0,1000,0,"D","OH"
"1017","Graben","Eric Knox",0,0,0,0,1000,0,"D","SC"
"1018","Gregory","DuWayne",0,0,0,0,1000,0,"D","NY"
"1019","Larson","John",0,0,0,0,1000,0,"D","CT"
"1020","Lawson","Al",0,0,0,0,1000,0,"D","FL"
"1021","Matias","Juana",0,0,0,0,1000,95,"D","MA"
"1022","Messenger","Anne",0,0,0,0,1000,0,"D","NY"
"1023","Pascrell","Bill Jr",0,0,0,0,1000,0,"D","NJ"
"1024","Sherman","Brad",0,0,0,0,1000,500,"D","CA"
"1025","Whitney","Toby",0,0,0,0,1000,0,"D","WA"
"1026","Wilson","Frederica",0,0,0,0,1000,0,"D","FL"
"1027","Davis","Pat",0,0,0,0,853,1600,"D","NM"
"1028","Eichholz","Rich",0,0,0,0,850,0,"D","MI"
"1029","Pullen","Mike",0,0,0,0,800,50,"D","MD"
"1030","Brolley","Matt",0,0,0,0,750,0,"D","IL"
"1031","Case","Ed",0,0,0,0,750,250,"D","HI"
"1032","Della","Pia Max",0,0,0,0,750,1000,"D","NY"
"1033","Marts","Tola",0,0,0,0,750,0,"D","WA"
"1034","Messmer","Mindi",0,0,0,0,741,0,"D","NH"
"1035","Geren","Mary",0,0,0,0,650,0,"D","SC"
"1036","Doyle","Marge",0,0,0,0,600,0,"D","CA"
"1037","Bateson","Regina",0,0,0,0,500,750,"D","CA"
"1038","Ding","Eric",0,0,0,0,500,1000,"D","PA"
"1039","Hanabusa","Colleen",0,0,0,0,500,0,"D","HI"
"1040","Johnson","Hank",0,0,0,0,500,0,"D","GA"
"1041","Pechefsky","David",0,0,0,0,500,0,"D","NY"
"1042","Perez","Williams Juanita",0,0,0,0,500,0,"D","NY"
"1043","Sullivan","Maura",0,0,0,0,500,1000,"D","NH"
"1044","Spaulding","Stephany Rose",0,0,0,0,448,25,"D","CO"
"1045","Schneider","Mac",0,0,0,0,350,1300,"D","ND"
"1046","Flaccavento","Anthony",0,0,0,0,300,0,"D","VA"
"1047","Carrigan","Sean",0,0,0,0,270,50,"D","SC"
"1048","Epstein","Dan",0,0,0,0,269,0,"D","TX"
"1049","Hansen","West",0,0,0,0,260,0,"D","TX"
"1050","Ahmad","Nina",0,0,0,0,250,0,"D","PA"
"1051","Cheney","Carole",0,0,0,0,250,0,"D","IL"
"1052","Daley","Mary Jo",0,0,0,0,250,0,"D","PA"
"1053","Holcombe","Jessica",0,0,0,0,250,0,"D","CA"
"1054","Mandelblatt","Lisa",0,0,0,0,250,0,"D","NJ"
"1055","Manno","Roger",0,0,0,0,250,0,"D","MD"
"1056","Neal","Diane",0,0,0,0,250,0,"I","NY"
"1057","Shein","Dimitri",0,0,0,0,250,0,"D","AK"
"1058","Swisher","Aaron",0,0,0,0,250,0,"D","ID"
"1059","Turner","D Lee",0,0,0,0,250,0,"D","SC"
"1060","Junquera","Ricky",0,0,0,0,225,0,"D","FL"
"1061","Ing","Kaniela",0,0,0,0,199,500,"D","HI"
"1062","Patel","Sanjay",0,0,0,0,175,0,"D","FL"
"1063","Boyajian","Don",0,0,0,0,100,1175,"D","NY"
"1064","Brown","Brandon",0,0,0,0,100,0,"D","SC"
"1065","Campagna","Sheryl",0,0,0,0,100,0,"D","HI"
"1066","Elder","Patrick J.",0,0,0,0,100,0,"3","MD"
"1067","Heckroth","Thomas",0,0,0,0,100,2900,"D","IA"
"1068","Kerrigan","Stephen",0,0,0,0,100,0,"D","MA"
"1069","MacKenzie","Mark",0,0,0,0,100,0,"D","NH"
"1070","Martz","Emily",0,0,0,0,100,1250,"D","NY"
"1071","Madueno","Virginia",0,0,0,0,75,0,"D","CA"
"1072","McClure","Jessica",0,0,0,0,53,0,"D","NE"
"1073","Beauregard","Pierre",0,0,0,0,50,0,"D","CA"
"1074","Janowicz","Phil",0,0,0,0,50,0,"D","CA"
"1075","Kennedy","Kirsten",0,0,0,0,50,0,"D","MN"
"1076","Pringle","David",0,0,0,0,50,250,"D","NJ"
"1077","Castillo","Lee",0,0,0,0,48,0,"D","UT"
"1078","Farahi","Hermon",0,0,0,0,27,0,"D","NV"
"1079","Holden","David",0,0,0,0,25,0,"D","FL"
"1080","Volosin","Peter",0,0,0,0,25,3,"D","VA"
"1081","Chandler","Alexandra",0,0,0,0,15,0,"D","MA"
"1082","Schoolcraft","Jamie",0,0,0,0,6,0,"D","MO"
"1083","Engebretson","Margaret",0,0,0,0,3,0,"D","WI"
"1084","Calderon","Roza",0,0,0,0,2,100,"D","CA"
"1085","Fitzpatrick","Michael G",0,0,0,0,-1000,0,"R","PA"
"1086","Myers","Kim",0,0,0,0,-2454,0,"D","NY"
"1087","Ebel","Jon",0,0,0,0,0,10800,"D","IL"
"1088","Howze","Ted",0,0,0,0,0,5400,"R","CA"
"1089","Wilson","Katie",0,0,0,0,0,5400,"D","NY"
"1090","Lovas","Phil",0,0,0,0,0,3200,"R","AZ"
"1091","Scheinberg","Aaron",0,0,0,0,0,3074,"D","WV"
"1092","Hill","Knott Kimberly",0,0,0,0,0,3000,"D","MI"
"1093","Dash","Stacey",0,0,0,0,0,2700,"R","CA"
"1094","Trone","David",0,0,0,0,0,2700,"D","MD"
"1095","Gutierrez","Luis V",0,0,0,0,0,2500,"D","IL"
"1096","Hashimi","Nadia",0,0,0,0,0,2500,"D","MD"
"1097","Lewis","Jonathan",0,0,0,0,0,2500,"D","NY"
"1098","Chavez","Rocky",0,0,0,0,0,2250,"R","CA"
"1099","Lipton","Ellen",0,0,0,0,0,2018,"D","MI"
"1100","McCamon","Mike",0,0,0,0,0,2000,"D","KS"
"1101","Littlefield","Patrick",0,0,0,0,0,1575,"D","MA"
"1102","Galbraith","Allison",0,0,0,0,0,1500,"D","MD"
"1103","Allman","Michael",0,0,0,0,0,1000,"R","CA"
"1104","Santopietro","Justin",0,0,0,0,0,1000,"D","VA"
"1105","Williams","Sylvia",0,0,0,0,0,1000,"D","KS"
"1106","Golden","Ian",0,0,0,0,0,915,"D","NY"
"1107","Burns","Mark",0,0,0,0,0,800,"R","SC"
"1108","Glassman","Mary",0,0,0,0,0,650,"D","CT"
"1109","Tillemann","Levi",0,0,0,0,0,650,"D","CO"
"1110","David","Dan",0,0,0,0,0,500,"R","PA"
"1111","Fukumoto","Beth",0,0,0,0,0,500,"D","HI"
"1112","Mott-Smith","Marla",0,0,0,0,0,500,"D","UT"
"1113","Nelson","Patrick",0,0,0,0,0,500,"D","NY"
"1114","Das","Mona",0,0,0,0,0,377,"D","WA"
"1115","Sundquist","Edward",0,0,0,0,0,300,"D","NY"
"1116","Baxter","Ralph",0,0,0,0,0,250,"D","WV"
"1117","Bright","Lee",0,0,0,0,0,250,"R","SC"
"1118","Kennedy","Robert Jr",0,0,0,0,0,250,"D","AL"
"1119","Liegeois","Beau",0,0,0,0,0,250,"D","WI"
"1120","Osmena","Cristina",0,0,0,0,0,250,"R","CA"
"1121","Peruski","Jeremy Michael",0,0,0,0,0,250,"I","MI"
"1122","Reilly","Steve",0,0,0,0,0,250,"D","GA"
"1123","Sran","Deep",0,0,0,0,0,250,"D","VA"
"1124","Ferrara","Steve",0,0,0,0,0,230,"R","AZ"
"1125","Nehlen","Paul",0,0,0,0,0,150,"R","WI"
"1126","Oliver","Rusty",0,0,0,0,0,100,"D","GA"
"1127","Price","Phillip",0,0,0,0,0,75,"D","NC"
"1128","D'Alessandro","Pete",0,0,0,0,0,50,"D","IA"
"1129","Queen","Kenneth",0,0,0,0,0,25,"D","NC"
"1130","Greene","Joan",0,0,0,0,0,10,"D","AZ"
"1131","Morales","Hector",0,0,0,0,0,2,"D","TX"
