"","LastName","FirstName","Amount.oil.117","Amount.coal.117","Amount.mining.117","Amount.gas.117","Amount.env.117","Amount.alt_en.117","Party","StateAbbreviation"
"815","Perelman","Jennifer",271,0,50,33,262,1217,"D","FL"
"816","Pennie","Tre",269,0,0,0,0,0,"R","TX"
"817","Martin","Henry",265,0,0,0,0,0,"D","MO"
"818","Gagarin","Mel",260,0,0,0,0,10,"D","NY"
"819","Teague","Johnny",252,0,0,252,0,0,"R","TX"
"820","Allen","Jay",250,0,0,0,0,0,"R","ME"
"821","Berryhill","James",250,0,0,0,0,0,"R","TX"
"822","Blankenbeker","Lynne",250,0,0,0,0,0,"R","NH"
"823","Boedeker","Darwin",250,0,0,0,0,0,"R","TX"
"824","Francois","Vennia",250,0,0,0,0,0,"R","FL"
"825","Gonsalves","Mark",250,0,0,0,0,0,"R","GA"
"826","Iacino","James",250,100,200,0,315,0,"D","CO"
"827","Lewis","Brandon Rashad",250,0,0,50,0,0,"D","TX"
"828","Mohammad","Imtiaz",250,0,0,0,0,0,"D","FL"
"829","Moore","Jeff",250,0,0,250,0,0,"R","NC"
"830","Parra","Nicole",250,0,0,0,0,0,"D","CA"
"831","Profit","Joe",250,0,0,0,0,300,"R","GA"
"832","Evans","Dwight",245,0,0,0,5280,0,"D","PA"
"833","Bolz","Kate",240,0,0,0,7625,845,"D","NE"
"834","Trujillo","Gus",228,0,0,20,25,0,"D","TX"
"835","Iannuzzi","Carol",221,0,0,0,0,0,"D","TX"
"836","Zunker","Tricia",215,0,0,0,5675,220,"D","WI"
"837","Torres","Norma",201,0,0,200,75,0,"D","CA"
"838","Bacelar","Agatha",200,0,0,0,91,10,"I","CA"
"839","Barbosa","Jennifer",200,0,0,0,0,0,"I","CA"
"840","Blumenauer","Earl",200,0,0,172,7101,17391,"D","OR"
"841","Campbell","Rayla",200,0,0,0,0,150,"R","MA"
"842","Cleveland","Shenita 'Shae'",200,0,0,100,0,0,"D","TX"
"843","Foster","Russell",200,0,50,0,252,0,"D","TX"
"844","Martin","Brandon",200,0,0,0,0,4450,"R","AZ"
"845","Schanbacher","Kristine",200,0,0,0,0,0,"D","IL"
"846","Putzova","Eva",192,0,55,0,448,113,"D","AZ"
"847","Goldbeck","Janessa",180,0,0,30,600,260,"D","CA"
"848","Ashcraft","Lauren",175,0,0,0,41,40,"D","NY"
"849","Grey","Bull Lynnette",175,20,120,0,560,0,"D","WY"
"850","Jones","Rob",171,0,0,10,0,675,"R","VA"
"851","Bennett","Adrienne",168,0,0,0,0,200,"R","ME"
"852","Ghebreghiorgis","Andom",165,0,5,50,265,47,"D","NY"
"853","Mermell","Jesse",165,0,0,0,2547,4925,"D","MA"
"854","Muscato","Michael",160,0,0,0,0,6720,"D","AZ"
"855","Russo","Claire",153,0,0,25,5807,50,"D","VA"
"856","Banyai","Cindy",150,0,0,0,20,27,"D","FL"
"857","Colvin","Nick",150,0,0,0,25,100,"D","MI"
"858","Gardner","Phil",150,0,0,0,735,45,"D","WA"
"859","Gustafson","Claire",150,2800,2800,0,0,0,"R","NJ"
"860","LaLota","Nick",150,0,0,0,0,0,"R","NY"
"861","Harper","Morgan",138,0,0,0,2231,271,"D","OH"
"862","Deegan","Donna",130,0,0,0,155,290,"D","FL"
"863","Gnibus","Kristy",130,0,0,0,110,1370,"D","PA"
"864","Jones","Mondaire",128,4,121,27,2767,1320,"D","NY"
"865","Huffstetler","Roger Dean",121,0,0,0,0,250,"D","VA"
"866","Williams","Celeste",120,0,0,0,87,65,"D","AR"
"867","Askar","Casey",115,0,0,0,0,0,"R","FL"
"868","Snyder","Nikki",115,0,0,0,0,0,"R","MI"
"869","Castor","Kathy",112,0,5600,0,5135,7820,"D","FL"
"870","Clark","Anthony",104,0,0,0,27,372,"D","IL"
"871","Ventura","Rachel",104,0,0,54,20,22,"D","IL"
"872","De","La Fuente Ricardo",101,0,0,0,0,0,"D","TX"
"873","Franklin","Robert",101,0,0,0,0,0,"D","GA"
"874","Beach","Carl",100,0,0,0,0,500,"D","WY"
"875","Bernstein","Cathy",100,0,0,0,0,0,"R","NY"
"876","Caballero","Jose",100,0,0,0,4,50,"D","CA"
"877","Dove","Jeff",100,0,0,0,0,0,"R","VA"
"878","Escuder","Jaime",100,0,0,0,0,0,"D","TX"
"879","Fine","Allison",100,0,0,0,750,0,"D","NY"
"880","Goldstein","Robbie",100,0,0,0,800,545,"D","MA"
"881","Griffin","Lee",100,0,0,0,0,0,"D","PA"
"882","Grossbard","Gavriel",100,0,0,0,0,0,"R","MI"
"883","Hodgson","Abbie",100,0,0,0,0,50,"D","KS"
"884","Kegley","Anita",100,0,0,0,0,0,"R","TX"
"885","Lynch","Holly",100,0,0,0,0,5,"D","NY"
"886","Marsili","Thomasina",100,0,0,0,0,0,"D","IN"
"887","Martin","Barrington II",100,0,0,0,0,0,"D","GA"
"888","Olivo","Christine",100,0,0,0,0,0,"I","FL"
"889","Omere","Iro",100,0,0,0,0,0,"D","NY"
"890","Patel","Suraj",100,0,0,0,0,120,"D","NY"
"891","Rhodes","Aarika",100,0,0,0,0,25,"D","CA"
"892","Ross","Gena",100,0,0,0,0,0,"D","MO"
"893","Roybal-Allard","Lucille",100,0,0,100,0,1500,"D","CA"
"894","Sigel","Ben",100,0,0,0,0,36,"D","MA"
"895","Owensby","Alexandra",95,0,0,10,100,100,"D","KY"
"896","Dar","Mohammad",90,0,0,0,0,400,"D","MA"
"897","Armitage","Chris",85,0,50,35,5,360,"D","WA"
"898","May","Liz Marty",80,0,10,0,0,50,"R","SD"
"899","Patterson","Buzz",75,0,0,0,0,0,"R","CA"
"900","Whitten","Sandra",75,0,0,0,0,0,"R","TX"
"901","Kunkel","Catherine",73,30,3030,0,18446,1745,"D","WV"
"902","Maloney","Sean Patrick",71,0,0,0,8198,905,"D","NY"
"903","Boylan","Lindsey",65,0,0,0,611,190,"D","NY"
"904","Greene","Joan",63,0,0,0,50,32,"D","AZ"
"905","Brown","Moe",61,0,0,0,255,0,"D","SC"
"906","Pandy","Devin",61,0,0,0,20,0,"D","GA"
"907","Dunson","Leo",60,0,0,0,0,0,"R","NV"
"908","Kennedy","James",60,0,0,0,0,0,"D","FL"
"909","Sipes","Trevor",60,0,0,0,0,0,"R","OK"
"910","Strickland","Marilyn",60,0,0,0,5835,0,"D","WA"
"911","Williams","Sam Jr",60,0,0,0,0,0,"R","TX"
"912","Soto","Rudy",57,0,20,0,1250,12,"D","ID"
"913","Christensen","Adam",55,0,0,28,273,803,"D","FL"
"914","DeGette","Diana",55,0,2000,0,4201,1500,"D","CO"
"915","Fabert","Shannon",55,0,0,0,0,0,"D","KY"
"916","Anderson","Kathleen",50,0,0,0,0,0,"R","UT"
"917","Bunkeddeko","Adem",50,0,0,0,0,25,"D","NY"
"918","Carlucci","David",50,0,0,0,0,25,"D","NY"
"919","Ford","Jerry",50,0,0,0,0,0,"D","TX"
"920","Gardner","Kiani A",50,0,0,0,0,0,"D","AL"
"921","Hackett","Pat",50,0,0,0,500,1525,"D","IN"
"922","Harper","James",50,0,0,0,2903,0,"D","IN"
"923","Helgelien","Tiger",50,0,0,0,0,0,"R","NV"
"924","Jones","Laura",50,0,0,0,0,0,"D","TX"
"925","Keady","Jim",50,0,0,0,0,0,"D","NJ"
"926","Melton","Jessi",50,1000,1000,0,0,2800,"R","FL"
"927","Moore","Gwen",50,0,0,0,1575,0,"D","WI"
"928","Murphy","Lee",50,0,0,0,0,60,"R","DE"
"929","Orozco","Stevens",50,0,0,0,10,30,"D","TX"
"930","Parlato","Beth",50,0,0,0,0,0,"R","NY"
"931","Pruett","Dasha",50,0,0,0,0,0,"R","PA"
"932","Rains","Matt",50,0,0,0,0,0,"D","MT"
"933","Smith","Daniel Jr",50,0,0,0,0,0,"D","PA"
"934","Smith","Susan Marie",50,0,0,50,0,0,"R","IN"
"935",NA,NA,50,0,0,0,35,0,"Key",NA
"936","Wahab","Aisha",50,0,0,0,125,10,"D","CA"
"937","Worthy","Monique",50,0,0,0,0,0,"R","TX"
"938","Young","Tammy",50,0,0,0,200,0,"D","TX"
"939","Cirincione","Russell",46,0,0,45,275,122,"D","NJ"
"940","Felix","Anthony Jr",45,0,0,45,0,0,"D","CA"
"941","Williams","Vangie",45,0,0,0,0,375,"D","VA"
"942","O'Mara","Liam",43,0,0,0,16,1005,"D","CA"
"943","Richardson","Jennifer",42,0,0,0,200,32,"D","MI"
"944","Browning","Dean",40,0,400,0,0,0,"R","PA"
"945","Collins","Kina",35,0,0,0,0,5,"D","IL"
"946","Fleming","Bridget",35,0,0,0,500,0,"D","NY"
"947","James","Isiah",35,0,0,0,15,15,"D","NY"
"948","Kim","David",35,0,0,0,72,122,"D","CA"
"949","Robertson","Al",35,0,0,0,0,0,"D","TX"
"950","Grijalva","Raul M",34,0,0,0,24028,45,"D","AZ"
"951","Wu","Brianna",30,0,0,25,10,742,"D","MA"
"952","Duenas","Angelica",29,0,0,0,144,34,"3","CA"
"953","Bivens","Noelle",27,0,0,0,0,0,"D","TN"
"954","Maher","Pat",27,0,0,27,53,60,"D","NY"
"955","Nelson","Kim",27,0,0,0,25,70,"D","SC"
"956","Oseguera","Hector",27,0,0,27,61,18,"D","NJ"
"957","Palzewicz","Tom",26,0,0,0,70,225,"D","WI"
"958","Barrett","Dana",25,0,176,0,0,25,"D","GA"
"959","Berghoef","Bryan",25,0,0,0,319,4050,"D","MI"
"960","Brier","Tom",25,0,0,0,1400,150,"D","PA"
"961","Briones","Heidi",25,0,0,0,50,0,"D","OR"
"962","Dickinson","Jerry",25,0,0,0,85,0,"D","PA"
"963","Gamba","Mark",25,0,0,25,846,2150,"D","OR"
"964","Garske","John",25,0,0,0,0,0,"R","WI"
"965","Guild","Tom",25,0,0,0,3,0,"D","OK"
"966","Harrison","Brigid Callahan",25,0,0,0,250,500,"D","NJ"
"967","Huffman","Scott",25,0,0,0,10,50,"D","NC"
"968","Khan","Imran",25,0,0,0,0,0,"D","TX"
"969","Lake","Jeannine Lee",25,0,0,0,250,87,"D","IN"
"970","Leblanc","David J",25,0,0,0,0,0,"D","NY"
"971","Marston","Regina",25,0,0,0,0,0,"D","CA"
"972","Moyer","Eric",25,0,0,5,0,5,"D","OH"
"973","Owens","Michael",25,0,0,25,3,0,"D","GA"
"974","Reeves","Kristine",25,0,500,0,585,54,"D","WA"
"975","Thomas","Sharon Breckenridge",25,0,0,0,0,0,"R","TX"
"976","Trundle","Ryan",25,0,0,0,0,0,"D","LA"
"977","Webber","Errol",25,0,0,25,25,0,"R","CA"
"978","Wells","Amy Pope",23,0,0,0,0,0,"R","FL"
"979","Parson","Rebecca",21,0,78,0,181,117,"D","WA"
"980","Blevins","Ryan",20,0,0,0,0,4,"D","CA"
"981","Kishineff","Jason",20,0,0,0,0,0,"3","CA"
"982","Herzog","Jonathan",18,0,0,0,0,0,"D","NY"
"983","Trahan","Lori",15,0,0,0,2004,0,"D","MA"
"984","Zavala","Diego",15,0,0,0,0,0,"D","TX"
"985","Cline","Natalie Ms.",11,0,0,0,25,2,"D","WV"
"986","Ellison","Allen",11,0,0,0,20,27,"D","FL"
"987","Mason","Mia",11,0,0,0,70,53,"D","MD"
"988","Wegman","Gary",11,0,0,0,20,1,"D","PA"
"989","Blanco","Jaimy",10,0,0,0,0,0,"R","TX"
"990","Cabrera","Fernando",10,0,0,0,0,0,"D","NY"
"991","Coleman","Bonnie Watson",10,0,0,0,4350,0,"D","NJ"
"992","Emard","Benjamin",10,0,0,0,2,0,"D","CA"
"993","Ferguson","Dana",10,100,100,0,1744,0,"D","MI"
"994","Hammond","Sarah",10,0,0,0,0,0,"D","PA"
"995","Hawatmeh","Ola",10,0,250,10,0,0,"R","NY"
"996","Johnson-Hostler","Monika",10,0,0,0,0,0,"D","NC"
"997","McDowell","Jan",10,0,0,0,27,0,"D","TX"
"998","Newby","Joel",10,0,0,0,1,100,"D","OH"
"999","O'Shea","Michael",10,0,0,0,0,0,"D","NC"
"1000","Rajput","Solomon",10,0,0,0,20,0,"D","MI"
"1001","Roberts","Shawna",10,0,0,0,0,0,"D","OH"
"1002","Stevenson","Dylan",10,0,0,0,0,0,"R","NY"
"1003","Ackerman","Patricia",5,0,70,0,776,1270,"D","NV"
"1004","Bergeron","Dion Michael",5,0,0,0,0,0,"R","IN"
"1005","Call","Jason",5,0,0,0,0,16,"D","WA"
"1006","Cicilline","David",5,0,0,0,515,1000,"D","RI"
"1007","Jones","Brenda",5,0,0,0,5,300,"D","MI"
"1008","Khan","Badrun",5,0,0,0,0,0,"D","NY"
"1009","Shirley","Liuba Grechen",5,0,0,0,0,0,"D","NY"
"1010","Washburn","Amy",5,0,25,0,0,0,"D","WI"
"1011","Lee","Albert",4,0,4,0,14,8,"D","OR"
"1012","Levin","Andy",4,0,0,0,4908,2125,"D","MI"
"1013","Ellis","Kathryn",3,50,50,0,18,0,"D","MO"
"1014","Pruneda","Mat",3,0,0,0,0,5,"D","TX"
"1015","Raskin","Jamie",3,0,0,0,11436,2500,"D","MD"
"1016","Foster","Nikki",1,0,0,0,105,1500,"D","OH"
"1017","Foxx","Rhonda",1,0,0,0,25,0,"D","NC"
"1018","Huffman","Jared",1,0,0,0,24465,1695,"D","CA"
"1019","Turner","Hilary",1,0,0,0,20,0,"D","WV"
"1020","Winfrey","Adia",1,0,0,0,0,60,"D","AL"
"1021","Moreno","Dominick",-1000,0,0,0,0,0,"D","CO"
"1022","Poliquin","Bruce",-1000,0,0,0,0,0,"R","ME"
"1023","Paulsen","Erik",-1500,0,0,0,0,0,"R","MN"
"1024","Kim","Bryan",-2000,0,0,0,0,0,"3","CA"
"1025","Marino","Tom",-2000,0,0,0,0,0,"R","PA"
"1026","Walters","Mimi",-2000,0,0,0,0,0,"R","CA"
"1027","Ward","John",-2300,0,0,0,0,0,"R","FL"
"1028","Blum","Rod",-2500,0,0,0,0,0,"R","IA"
"1029","Rohrabacher","Dana",-2500,0,0,0,0,0,"R","CA"
"1030","Russell","Steven",-2500,0,0,0,0,0,"R","OK"
"1031","Papadopoulos","George",-2800,0,0,0,0,0,"R","CA"
"1032","Denham","Jeff",-3500,0,0,-3500,0,0,"R","CA"
"1033","Reed","Dave",-10000,-2700,-2700,-10000,0,0,"R","PA"
"1034","Ryan","Paul",-47300,-7700,-7700,-2300,0,-2700,"R","WI"
"1035","Roe","Phil",0,500,500,0,0,0,"R","TN"
"1036","Geppert","Katy",0,200,200,0,0,0,"D","MO"
"1037","Watson","Lacy",0,100,100,0,0,50,"D","WV"
"1038","O'Dell","Linda",0,50,50,0,0,0,"D","MI"
"1039","Titus","Dina",0,0,9500,0,2125,255,"D","NV"
"1040","Soto","Darren",0,0,4500,0,4125,0,"D","FL"
"1041","Visclosky","Pete",0,0,1000,0,0,500,"D","IN"
"1042","Wilkinson","John",0,0,750,0,0,0,"R","GA"
"1043","Chu","Judy",0,0,500,0,1500,12200,"D","CA"
"1044","Beeler","Jeffrey",0,0,250,0,0,0,"R","WA"
"1045","Swank","Keith",0,0,250,0,0,0,"R","WA"
"1046","Covert","Mike",0,0,100,0,0,0,"R","SC"
"1047","Cohen","Ed",0,0,30,0,0,0,"D","NV"
"1048","McGuire","Barbara",0,0,25,0,0,0,"D","AZ"
"1049","Caldarera","Joe",0,0,20,0,0,0,"R","NY"
"1050","Mitrano","Tracy",0,0,11,0,-100,862,"D","NY"
"1051","Lo","Sia",0,0,6,0,0,0,"R","MN"
"1052","Nuckolls","Asher",0,0,3,0,0,0,"D","GA"
"1053","Haywood","Lee",0,0,2,0,0,0,"R","NC"
"1054","Swain","Alan",0,0,2,0,0,0,"R","NC"
"1055","King","Troy",0,0,-5600,0,0,0,"R","AL"
"1056","Price","David",0,0,0,0,11225,0,"D","NC"
"1057","McCollum","Betty",0,0,0,0,8874,10,"D","MN"
"1058","Barragan","Nanette",0,0,0,0,8228,-2500,"D","CA"
"1059","Pingree","Chellie",0,0,0,0,5685,130,"D","ME"
"1060","Thornton","Dee",0,0,0,0,3200,0,"D","IN"
"1061","Lawrence","Brenda",0,0,0,0,3175,0,"D","MI"
"1062","Tisdel","Kyle",0,0,0,0,3030,0,"D","NM"
"1063","Cohen","Steve",0,0,0,0,3005,1000,"D","TN"
"1064","Quigley","Mike",0,0,0,0,3000,0,"D","IL"
"1065","Adams","Alma",0,0,0,0,2275,130,"D","NC"
"1066","Emmons","Robert Jr",0,0,0,0,2240,25,"D","IL"
"1067","Soria","Esmeralda",0,0,0,0,2108,40,"D","CA"
"1068","Heck","Dennis",0,0,0,0,2000,0,"D","WA"
"1069","Winter","Tom",0,0,0,0,1428,75,"D","MT"
"1070","Speier","Jackie",0,0,0,0,1275,0,"D","CA"
"1071","Stansbury","Melanie",0,0,0,0,1250,0,"D","NM"
"1072","Williams","Nikema Natassha",0,0,0,0,1153,0,"D","GA"
"1073","Scow","Adam",0,0,0,0,1100,0,"D","CA"
"1074","Case","Ed",0,0,0,0,1000,250,"D","HI"
"1075","Driscoll","Dan",0,0,0,0,1000,0,"R","NC"
"1076","Fudge","Marcia",0,0,0,0,1000,0,"D","OH"
"1077","Canning","Doyle",0,0,0,0,863,585,"D","OR"
"1078","Friedenberg","Marc",0,0,0,0,720,0,"D","PA"
"1079","Jacobs","Sara",0,0,0,0,675,0,"D","CA"
"1080","Henderson","Beth Elaine",0,0,0,0,650,0,"R","IN"
"1081","Koble","Clint",0,0,0,0,525,2000,"D","NV"
"1082","Yarmuth","John",0,0,0,0,500,2800,"D","KY"
"1083","Lesinski","John",0,0,0,0,425,0,"D","VA"
"1084","Sylvia","Mark",0,0,0,0,300,5250,"D","MA"
"1085","Vazquez","Oz",0,0,0,0,300,0,"D","FL"
"1086","Brown","Shontel",0,0,0,0,250,0,"D","OH"
"1087","Holden","David",0,0,0,0,250,0,"D","FL"
"1088","Rezvani","Dary",0,0,0,0,250,750,"D","CA"
"1089","Gallagher","Tom",0,0,0,0,203,0,"D","CA"
"1090","Christie","Jennifer",0,0,0,0,154,0,"D","IN"
"1091","Casady","Nancy",0,0,0,0,125,60,"D","CA"
"1092","Apodaca","Rob",0,0,0,0,100,0,"D","NM"
"1093","Bizon","Kimberly",0,0,0,0,100,0,"D","MI"
"1094","Cashin","Erika",0,0,0,0,100,0,"R","MN"
"1095","Cavell","Dave",0,0,0,0,100,50,"D","MA"
"1096","Cummings","Maya Rockeymoore",0,0,0,0,100,0,"D","MD"
"1097","Linos","Natalia",0,0,0,0,100,0,"D","MA"
"1098","Mazo","Eugene",0,0,0,0,100,0,"D","NJ"
"1099","Lawson","Al",0,0,0,0,75,0,"D","FL"
"1100","Ruff","Andy",0,0,0,0,75,0,"D","IN"
"1101","Ring","Lisa",0,0,0,0,63,0,"D","GA"
"1102","Jones","Justin",0,0,0,0,58,27,"D","TN"
"1103","Pade","Josh",0,0,0,0,50,0,"D","WI"
"1104","Parker","David",0,0,0,0,50,0,"D","NC"
"1105","Mohsini","Zainab",0,0,0,0,40,0,"D","VA"
"1106","Walker","Javahn",0,0,0,0,29,0,"D","NJ"
"1107","Haake","Sabrina",0,0,0,0,28,200,"D","IN"
"1108","Montoya","Laura",0,0,0,0,27,500,"D","NM"
"1109","Anantatmula","Manga",0,0,0,0,25,0,"R","VA"
"1110","Cherfilus-McCormick","Sheila",0,0,0,0,25,0,"D","FL"
"1111","Funk","Joel David",0,0,0,0,25,0,"D","IL"
"1112","Khalil","Peter",0,0,0,0,25,0,"D","WA"
"1113","Messmer","Mindi",0,0,0,0,25,0,"D","NH"
"1114","Wachspress","Debbie",0,0,0,0,25,1750,"D","PA"
"1115","Ward","Anne Marie",0,0,0,0,25,0,"R","AZ"
"1116","Zannetos","Christopher",0,0,0,0,25,250,"D","MA"
"1117","Biggan","John",0,0,0,0,20,0,"D","TX"
"1118","Harrison","Peter",0,0,0,0,20,225,"D","NY"
"1119","Takano","Mark",0,0,0,0,18,541,"D","CA"
"1120","Brunzell","Amanda",0,0,0,0,15,0,"D","MI"
"1121","Farrow","Daryl",0,0,0,0,15,0,"D","NC"
"1122","Marx","Bill",0,0,0,0,10,0,"D","PA"
"1123","D'Arrigo","Melanie",0,0,0,0,5,0,"D","NY"
"1124","Hafner","Carol",0,0,0,0,5,0,"D","WY"
"1125","Prince","Paperboy",0,0,0,0,5,0,"D","NY"
"1126","Carter","Jill",0,0,0,0,3,0,"D","MD"
"1127","Ramos","Tomas",0,0,0,0,3,0,"D","NY"
"1128","Wilt","Robin",0,0,0,0,3,0,"D","NY"
"1129","Learned","Andrew",0,0,0,0,2,0,"D","FL"
"1130","Wilson","Frederica",0,0,0,0,2,25,"D","FL"
"1131","Coldiron","Chip",0,0,0,0,1,25,"D","IN"
"1132","Galbraith","Allison",0,0,0,0,1,200,"D","MD"
"1133","Lenzi","Ray",0,0,0,0,1,500,"D","IL"
"1134","St.","Clair Lucas",0,0,0,0,-423,0,"D","ME"
"1135","Kopser","Joseph",0,0,0,0,-462,0,"D","TX"
"1136","Watson","Liz",0,0,0,0,-462,0,"D","IN"
"1137","Cockburn","Leslie",0,0,0,0,-500,0,"D","VA"
"1138","Eshoo","Anna",0,0,0,0,-900,17900,"D","CA"
"1139","Soderberg","Nancy",0,0,0,0,-2462,0,"D","FL"
"1140","Rezin","Sue",0,0,0,0,0,8400,"R","IL"
"1141","Dietzen","Chuck",0,0,0,0,0,2800,"R","IN"
"1142","Taylor","Jeremy",0,0,0,0,0,2500,"R","IA"
"1143","Boor","Matthew",0,0,0,0,0,2200,"D","WI"
"1144","Acosta","Christian",0,0,0,0,0,1500,"R","FL"
"1145","Kaehler","Ralph",0,0,0,0,0,1500,"D","MN"
"1146","Montoya","Harry",0,0,0,0,0,1050,"R","NM"
"1147","Griggs","Joyce",0,0,0,0,0,1000,"D","GA"
"1148","Castle","Jaime",0,0,0,0,0,800,"D","OH"
"1149","Duran","Crisanta",0,0,0,0,0,600,"D","CO"
"1150","Colarusso","Caroline",0,0,0,0,0,500,"R","MA"
"1151","Fink","Chris",0,0,0,0,0,500,"D","NY"
"1152","Sherman","Brad",0,0,0,0,0,500,"D","CA"
"1153","Kumar","Rishi",0,0,0,0,0,250,"D","CA"
"1154","Wright","Rich",0,0,0,0,0,250,"D","MN"
"1155","Kashifalghita","Meshal 'Kash'",0,0,0,0,0,200,"D","CA"
"1156","Tucker","Antoine",0,0,0,0,0,125,"R","NY"
"1157","Siebe","Amanda",0,0,0,0,0,100,"D","OR"
"1158","Spivey","James",0,0,0,0,0,100,"R","VA"
"1159","Peacock","Julia",0,0,0,0,0,75,"D","CA"
"1160","Balkin","Alex",0,0,0,0,0,50,"D","CA"
"1161","Collias","Gina",0,0,0,0,0,50,"D","NC"
"1162","Frankel","Amanda Pearl",0,0,0,0,0,50,"D","NY"
"1163","Schleifer","Adam",0,0,0,0,0,50,"D","NY"
"1164","Spezakis","Zina",0,0,0,0,0,40,"D","NJ"
"1165","McCormick","Lisa",0,0,0,0,0,35,"D","NJ"
"1166","Enoch","Vanessa",0,0,0,0,0,30,"D","OH"
"1167","Belsito","Jamie Zahlaway",0,0,0,0,0,25,"D","MA"
"1168","Sreepada","Kiran",0,0,0,0,0,25,"D","TN"
"1169","Suprun","Christopher",0,0,0,0,0,25,"D","TX"
"1170","Vanderdussen","Jared",0,0,0,0,0,25,"R","NM"
"1171","Hernandez","Asha Castleberry",0,0,0,0,0,20,"D","NY"
"1172","Snow","Salem",0,0,0,0,0,13,"D","PA"
"1173","Wilson","Dave",0,0,0,0,0,10,"D","WA"
"1174","Clay","Nathan",0,0,0,0,0,5,"D","CO"
"1175","Leeder","Jennie Lou",0,0,0,0,0,5,"D","TX"
"1176","Lockwood","Daniel Ulysses",0,0,0,0,0,5,"D","NC"
"1177","Morel","Emmanuel G",0,0,0,0,0,5,"D","FL"
"1178","Mulcahy","Nathaniel",0,0,0,0,0,5,"D","MA"
"1179","Sandbeck","David",0,0,0,0,0,5,"D","MN"
"1180","Cheek","Jamie",0,0,0,0,0,2,"D","UT"
"1181","Rowe","Chris",0,0,0,0,0,2,"D","TN"
"1182","Gutierrez","Luis V",0,0,0,0,0,-2500,"D","IL"
