party,state,amount.oil.113,amount.coal.113,amount.mining.113,amount.gas.113,amount.env.113,amount.alt_en.113,member.x,alias.x,name,amount.oil.114,amount.coal.114,amount.mining.114,amount.gas.114,amount.env.114,amount.alt_en.114,member.y,alias.y,amount.oil.115,amount.coal.115,amount.mining.115,amount.gas.115,amount.env.115,amount.alt_en.115,member.x.x,alias.x.x,amount.oil.116,amount.coal.116,amount.mining.116,amount.gas.116,amount.env.116,amount.alt_en.116,member.y.y,alias.y.y,first_name,last_name,member_id,amount.oil.117,amount.coal.117,amount.mining.117,amount.gas.117,amount.env.117,amount.alt_en.117,member,alias,rest_of_name
D,WI,3500,0,0,0,18598,3000,NA,NA,patrick kreitlow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patrick,Kreitlow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,IL,3500,0,0,0,0,0,NA,NA,chris lauzen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris,Lauzen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,IL,3500,0,0,0,0,0,NA,NA,daniel lipinski,3500,0,0,0,0,0,NA,NA,6500,0,0,0,0,0,NA,NA,27000,0,0,2500,0,1000,NA,NA,Daniel,Lipinski,NA,62040,0,5600,27500,0,150,NA,NA,NA
R,MO,3500,5000,6000,0,0,0,NA,NA,billy long,44850,11500,13500,2000,0,0,NA,NA,45000,2500,6000,5500,0,0,NA,NA,55000,2000,4000,8000,0,3500,NA,NA,Billy,Long,NA,49000,0,-1000,11000,0,3500,NA,NA,NA
R,CA,3500,0,3000,0,0,0,NA,NA,buck mckeon,0,5000,5000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buck,McKeon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,CA,3500,250,250,0,7300,0,NA,NA,george miller,2000,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George,Miller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,NC,3500,0,0,3500,0,0,NA,NA,jim pendergraph,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jim,Pendergraph,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,IL,3500,0,0,3500,0,1000,NA,NA,bobby rush,8500,0,0,1000,2000,5000,NA,NA,15500,0,0,12000,4000,1000,NA,NA,13000,0,1000,5000,1000,1000,NA,NA,Bobby,Rush,NA,27000,0,0,17500,2000,1000,NA,NA,NA
R,IL,3450,0,1000,0,0,1000,NA,NA,don manzullo,-250,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don,Manzullo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,CO,3450,4500,5500,0,18509,1700,NA,NA,joe miklosi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joe,Miklosi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,MA,3400,0,0,2400,1000,0,NA,NA,john w olver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,John W,Olver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,VA,3300,0,0,1000,0,0,NA,NA,randy forbes,10500,0,5200,2000,0,0,NA,NA,3950,0,0,1000,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Randy,Forbes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I,FL,3300,0,0,0,0,0,NA,NA,randall terry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Randall,Terry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,HI,3250,0,0,0,6435,14030,NA,NA,tulsi gabbard,2250,0,0,1000,2500,17150,NA,NA,6800,0,0,0,5000,8195,NA,NA,4193,0,15,10,16,939,NA,NA,Tulsi,Gabbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,CA,3250,7500,7500,0,11506,1000,NA,NA,jose m hernandez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jose M,Hernandez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,MD,3250,0,0,0,0,0,NA,NA,nancy jacobs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nancy,Jacobs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,NV,3125,0,0,800,0,0,NA,NA,sharron angle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,0,0,0,0,0,NA,NA,Sharron,Angle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NY,3000,0,0,2500,0,0,NA,NA,gary ackerman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gary,Ackerman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,MN,3000,0,0,0,0,0,NA,NA,lee byberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lee,Byberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NY,3000,0,0,0,1000,0,NA,NA,yvette clarke,NA,NA,NA,NA,NA,NA,NA,NA,2000,0,0,0,2000,0,NA,NA,1250,0,0,1000,2000,0,NA,NA,Yvette,Clarke,NA,2000,0,0,2000,1530,0,NA,NA,NA
D,VA,3000,0,0,2000,11686,1000,NA,NA,gerry connolly,5000,0,0,3000,3000,0,NA,NA,3800,0,0,3750,4665,2000,NA,NA,2002,0,0,2000,1500,0,NA,NA,Gerry,Connolly,NA,2060,0,3300,2000,5102,0,NA,NA,NA
R,CT,3000,0,0,0,0,0,NA,NA,john henry decker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,John Henry,Decker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,AR,3000,0,0,0,0,0,NA,NA,scott ellington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scott,Ellington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,PA,3000,3500,5800,0,0,0,NA,NA,larry maggi,0,250,250,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Larry,Maggi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NY,3000,0,0,1000,1000,0,NA,NA,carolyn mccarthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carolyn,McCarthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,ME,3000,0,0,3000,8750,9350,NA,NA,mike michaud,1000,0,0,1000,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mike,Michaud,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,GA,3000,0,0,1000,0,0,NA,NA,david scott,2500,0,0,0,0,0,NA,NA,9250,0,250,2000,0,0,NA,NA,1000,0,0,0,0,0,NA,NA,David,Scott,NA,6000,0,0,5000,0,0,NA,NA,NA
D,MO,3000,0,0,0,0,2000,NA,NA,harold whitfield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harold,Whitfield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,OH,3000,0,0,0,0,0,NA,NA,joe wurzelbacher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joe,Wurzelbacher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,CT,2900,0,0,0,1500,0,NA,NA,joe courtney,3500,0,0,0,5750,0,NA,NA,3000,0,0,2000,5550,0,NA,NA,750,0,0,0,3100,0,NA,NA,Joe,Courtney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,OH,2750,0,0,500,0,0,NA,NA,joyce beatty,4500,0,0,0,1500,0,NA,NA,5550,0,0,1500,0,0,NA,NA,1000,0,0,0,0,0,NA,NA,Joyce,Beatty,NA,8100,0,0,0,475,525,NA,NA,NA
D,MO,2750,0,0,0,3500,0,NA,NA,emanuel cleaver,0,0,0,0,2000,0,NA,NA,1000,0,0,0,2000,0,NA,NA,0,0,0,0,2500,0,NA,NA,Emanuel,Cleaver,NA,2680,0,0,0,3025,0,NA,NA,NA
D,TN,2750,0,0,2500,750,0,NA,NA,steve cohen,250,0,0,0,5250,0,NA,NA,0,0,0,0,500,500,NA,NA,3000,0,0,0,4500,0,NA,NA,Steve,Cohen,NA,0,0,0,0,3005,1000,NA,NA,NA
R,FL,2750,0,0,0,0,0,NA,NA,ozzie defaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ozzie,Defaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,TX,2750,0,0,0,0,0,NA,NA,rose meza harrison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rose Meza,Harrison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,MA,2750,0,0,250,0,500,NA,NA,james p mcgovern,4000,0,0,0,1250,0,NA,NA,6010,0,0,0,9480,0,NA,NA,3505,0,0,0,2433,782,NA,NA,James P,McGovern,NA,2013,0,0,0,9811,530,NA,NA,NA
D,NY,2750,0,0,0,0,0,NA,NA,gregory meeks,9100,0,0,2000,0,0,NA,NA,2500,0,0,0,0,0,NA,NA,2500,0,0,0,0,0,NA,NA,Gregory,Meeks,NA,8500,0,0,0,1000,0,NA,NA,NA
D,CA,2750,0,0,0,0,500,NA,NA,eric swalwell,14300,0,0,1000,2000,8200,NA,NA,9200,0,500,2000,9900,5900,NA,NA,25558,0,0,3000,3965,3361,NA,NA,Eric,Swalwell,NA,9285,101,1106,35,5731,2724,NA,NA,NA
R,FL,2500,0,0,0,0,0,NA,NA,gary aubuchon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gary,Aubuchon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,AZ,2500,0,0,0,0,0,NA,NA,paul babeu,NA,NA,NA,NA,NA,NA,NA,NA,5350,0,2500,1900,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paul,Babeu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,CA,2500,0,0,0,0,0,NA,NA,dennis cardoza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dennis,Cardoza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,TX,2500,0,0,1000,0,0,NA,NA,joe chow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joe,Chow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,IL,2500,7000,8000,0,0,0,NA,NA,jerry f costello,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jerry F,Costello,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,CA,2500,0,0,2500,0,0,NA,NA,john cullum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,John,Cullum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,MI,2500,0,0,0,0,0,NA,NA,david a curson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,David A,Curson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,NY,2500,0,0,0,0,0,NA,NA,george demos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,George,Demos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,MD,2500,0,0,2500,20150,0,NA,NA,donna edwards,3000,0,0,3000,8750,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donna,Edwards,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,FL,2500,0,0,0,0,0,NA,NA,jessica ehrlich,2600,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jessica,Ehrlich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,HI,2500,0,0,0,500,2500,NA,NA,colleen hanabusa,NA,NA,NA,NA,NA,NA,NA,NA,3500,0,0,0,0,2000,NA,NA,0,0,0,0,500,0,NA,NA,Colleen,Hanabusa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,MO,2500,0,0,0,500,1000,NA,NA,teresa hensley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Teresa,Hensley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,TX,2500,0,0,0,0,0,NA,NA,kathleen hicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kathleen,Hicks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NV,2500,0,8000,2500,9308,2750,NA,NA,steven horsford,7000,0,19500,2500,13282,3250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6044,0,11000,2502,11662,1312,NA,NA,Steven,Horsford,NA,35197,0,20305,16600,21572,3249,NA,NA,NA
D,GA,2500,0,0,0,4500,0,NA,NA,john lewis,NA,NA,NA,NA,NA,NA,NA,NA,1500,0,0,0,2000,300,NA,NA,6234,0,737,1330,2665,2633,NA,NA,John,Lewis,NA,7207,0,9,2762,3598,1171,NA,NA,NA
D,WA,2500,0,0,0,5350,1000,NA,NA,jim mcdermott,0,0,0,0,7250,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jim,McDermott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,GA,2500,0,0,0,500,0,NA,NA,daniel wright mcleod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daniel Wright,McLeod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,CA,2500,0,0,0,0,0,NA,NA,gloria mcleod,0,0,2500,0,0,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gloria,McLeod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,CT,2500,0,0,0,0,0,NA,NA,christopher d meek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Christopher D,Meek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I,ID,2500,0,0,0,0,0,NA,NA,david edwin olson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,David Edwin,Olson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,PA,2500,0,0,0,0,0,NA,NA,chris reilly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris,Reilly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,OR,2500,0,0,2500,0,4750,NA,NA,kurt schrader,4250,1000,1000,2500,0,1000,NA,NA,55500,2000,2000,15000,2500,3200,NA,NA,75250,1000,3500,14250,500,1000,NA,NA,Kurt,Schrader,NA,98000,0,0,25500,0,2499,NA,NA,NA
R,TX,2500,0,0,0,0,0,NA,NA,sean seibert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sean,Seibert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,PA,2500,0,1500,0,0,0,NA,NA,sean e summers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sean E,Summers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,OH,2500,0,0,2500,0,0,NA,NA,priscilla tyson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Priscilla,Tyson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,UT,2500,0,0,2500,0,0,NA,NA,howard wallack,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Howard,Wallack,NA,2500,0,0,0,0,0,NA,NA,NA
D,NY,2500,0,0,0,0,0,NA,NA,tom wilson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tom,Wilson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,OH,2500,0,0,0,0,0,NA,NA,angela kay zimmann,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Angela Kay,Zimmann,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,FL,2400,0,1000,0,0,0,NA,NA,ted deutch,0,0,0,0,1000,2000,NA,NA,3500,0,0,0,2500,0,NA,NA,2800,0,0,0,1700,2000,NA,NA,Ted,Deutch,NA,3500,0,0,0,50,2805,NA,NA,NA
D,TX,2400,0,0,0,0,0,NA,NA,ciro d rodriguez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciro D,Rodriguez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NC,2400,0,0,2400,1500,0,NA,NA,heath shuler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heath,Shuler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,OR,2250,0,0,2250,12498,1000,NA,NA,suzanne bonamici,250,0,0,0,6390,3000,NA,NA,8150,0,0,2750,9358,0,NA,NA,3079,0,0,2564,2951,1500,NA,NA,Suzanne,Bonamici,NA,2600,0,0,2600,5755,250,NA,NA,NA
D,NV,2250,0,1000,1500,10558,1500,NA,NA,john oceguera,0,0,0,0,-4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,John,Oceguera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,WI,2250,0,0,0,2250,0,NA,NA,mark pocan,6350,0,0,2000,2500,500,NA,NA,4000,0,0,2000,4100,2500,NA,NA,3023,0,0,0,5903,500,NA,NA,Mark,Pocan,NA,1295,0,36,12,7149,5201,NA,NA,NA
D,IL,2250,0,0,0,0,0,NA,NA,mike quigley,1500,0,0,0,5100,0,NA,NA,3700,0,0,0,3900,0,NA,NA,0,0,0,0,6525,0,NA,NA,Mike,Quigley,NA,0,0,0,0,3000,0,NA,NA,NA
R,VA,2030,0,0,0,0,250,NA,NA,christopher s perkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Christopher S,Perkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,CA,2000,0,0,0,1000,3000,NA,NA,xavier becerra,8000,0,0,2500,4000,1000,NA,NA,6000,0,0,2000,4200,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Xavier,Becerra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,TX,2000,0,0,0,0,0,NA,NA,josh caesar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Josh,Caesar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,TX,2000,0,0,0,0,0,NA,NA,chrysta castaneda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chrysta,Castaneda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,FL,2000,0,0,0,14730,0,NA,NA,keith fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keith,Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,WA,2000,0,0,0,27185,3000,NA,NA,derek kilmer,7500,0,0,0,43767,4050,NA,NA,5950,0,0,0,38079,250,NA,NA,12375,0,0,0,25613,0,NA,NA,Derek,Kilmer,NA,4130,0,135,0,7200,1101,NA,NA,NA
D,CA,2000,0,0,0,500,10000,NA,NA,zoe lofgren,4000,0,0,0,2000,12400,NA,NA,3700,0,0,0,17100,6400,NA,NA,5000,0,0,0,9000,21600,NA,NA,Zoe,Lofgren,NA,6000,0,0,0,1501,11600,NA,NA,NA
R,IN,2000,0,0,0,0,0,NA,NA,john p mcgoff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,John P,McGoff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,TX,2000,0,0,0,0,0,NA,NA,kim morrell,2750,0,0,2500,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kim,Morrell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,IN,2000,0,1000,0,0,0,NA,NA,mike pence,0,0,1000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mike,Pence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,MI,2000,0,0,800,0,0,NA,NA,rocky raczkowski,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rocky,Raczkowski,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,TX,2000,0,0,0,0,0,NA,NA,sylvia s romo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sylvia S,Romo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NJ,2000,0,0,0,0,0,NA,NA,steven r rothman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Steven R,Rothman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,CA,2000,0,0,0,500,1000,NA,NA,linda sanchez,4750,0,0,0,4500,0,NA,NA,7575,0,0,75,5330,1500,NA,NA,7000,0,0,2500,2503,2500,NA,NA,Linda,Sanchez,NA,275,0,0,250,0,1000,NA,NA,NA
D,MD,2000,0,0,0,0,5250,NA,NA,john sarbanes,3000,0,0,0,0,5000,NA,NA,2100,0,0,0,100,2700,NA,NA,1003,0,0,0,0,2700,NA,NA,John,Sarbanes,NA,1009,0,0,0,0,0,NA,NA,NA
R,MO,2000,0,0,0,0,0,NA,NA,jacob turk,1000,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacob,Turk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,OH,2000,0,0,0,0,0,NA,NA,michael wager,0,0,0,0,5200,0,NA,NA,0,0,0,0,500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michael,Wager,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NJ,2000,0,0,0,0,0,NA,NA,michael wildes,2000,0,0,0,0,0,NA,NA,2000,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michael,Wildes,NA,6000,0,0,0,0,0,NA,NA,NA
D,OH,2000,6000,7500,0,0,0,NA,NA,charlie wilson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Charlie,Wilson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,PA,1889,0,0,0,0,0,NA,NA,melissa eaton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Melissa,Eaton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,AZ,1800,0,0,0,0,0,NA,NA,wendy rogers,13550,0,0,0,0,0,NA,NA,20950,2700,2700,0,0,0,NA,NA,37800,5400,7900,0,0,3200,NA,NA,Wendy,Rogers,NA,1700,0,250,0,0,0,NA,NA,NA
D,KY,1800,0,0,0,250,1000,NA,NA,john yarmuth,0,0,0,0,4750,0,NA,NA,250,0,0,0,1850,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,John,Yarmuth,NA,0,0,0,0,500,2800,NA,NA,NA
D,PA,1750,0,0,0,2500,0,NA,NA,kathryn boockvar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kathryn,Boockvar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,NM,1750,0,0,0,0,0,NA,NA,jeff byrd,7100,0,1500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jeff,Byrd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NJ,1750,0,0,1000,0,9750,NA,NA,upendra j chirukula,0,0,0,0,0,3750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Upendra J,Chirukula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
