"","LastName","FirstName","Party","State","Member ID","Alias"
"1839","Peyser","Peter A.","Democratic","New York","P000280",NA
"1840","Pfluger","August","Republican","Texas","P000048",NA
"1841","Phelps","David D.","Democratic","Illinois","P000584",NA
"1842","Phillips","Dean","Democratic","Minnesota","P000616",NA
"1843","Pickering","Charles W. ""Chip""","Republican","Mississippi","P000323",NA
"1844","Pickett","Owen B.","Democratic","Virginia","P000326",NA
"1845","Pickle","J. J.","Democratic","Texas","P000328",NA
"1846","Pierluisi","Pedro R.","Democratic","Puerto Rico","P000596",NA
"1847","Pike","Otis G.","Democratic","New York","P000348",NA
"1848","Pingree","Chellie","Democratic","Maine","P000597",NA
"1849","Pittenger","Robert","Republican","North Carolina","P000606",NA
"1850","Pitts","Joseph R.","Republican","Pennsylvania","P000373",NA
"1851","Plaskett","Stacey E.","Democratic","Virgin Islands","P000610",NA
"1852","Platts","Todd Russell","Republican","Pennsylvania","P000585",NA
"1853","Poage","W. R.","Democratic","Texas","P000398",NA
"1854","Pocan","Mark","Democratic","Wisconsin","P000607",NA
"1855","Podell","Bertram L.","Democratic","New York","P000399",NA
"1856","Poe","Ted","Republican","Texas","P000592",NA
"1857","Poliquin","Bruce","Republican","Maine","P000611",NA
"1858","Polis","Jared","Democratic","Colorado","P000598",NA
"1859","Pombo","Richard W.","Republican","California","P000419",NA
"1860","Pomeroy","Earl","Democratic","North Dakota","P000422",NA
"1861","Pompeo","Mike","Republican","Kansas","P000602",NA
"1862","Porter","John Edward","Republican","Illinois","P000444",NA
"1863","Porter","Jon C.","Republican","Nevada","P000589",NA
"1864","Porter","Katie","Democratic","California","P000618",NA
"1865","Portman","Rob","Republican","Ohio","P000449",NA
"1866","Posey","Bill","Republican","Florida","P000599",NA
"1867","Poshard","Glenn","Democratic","Illinois","P000452",NA
"1868","Powell","Walter E.","Republican","Ohio","P000485",NA
"1869","Pressler","Larry","Republican","South Dakota","P000513",NA
"1870","Pressley","Ayanna","Democratic","Massachusetts","P000617",NA
"1871","Preyer","Richardson","Democratic","North Carolina","P000520",NA
"1872","Price","David E.","Democratic","North Carolina","P000523",NA
"1873","Price","Melvin","Democratic","Illinois","P000522",NA
"1874","Price","Robert D.","Republican","Texas","P000528",NA
"1875","Price","Tom","Republican","Georgia","P000591",NA
"1876","Pritchard","Joel","Republican","Washington","P000546",NA
"1877","Proxmire","William","Democratic","Wisconsin","P000553",NA
"1878","Pryce","Deborah","Republican","Ohio","P000555",NA
"1879","Pryor","David H.","Democratic","Arkansas","P000556",NA
"1880","Pryor","Mark L.","Democratic","Arkansas","P000590",NA
"1881","Pursell","Carl D.","Republican","Michigan","P000574",NA
"1882","Putnam","Adam H.","Republican","Florida","P000586",NA
"1883","Quayle","Benjamin","Republican","Arizona","Q000024",NA
"1884","Quayle","Dan","Republican","Indiana","Q000007",NA
"1885","Quie","Albert H.","Republican","Minnesota","Q000010",NA
"1886","Quigley","Mike","Democratic","Illinois","Q000023",NA
"1887","Quillen","James H.","Republican"," Tennessee","	Q000013","Jimmy"
"1888","Quinn","Jack","Republican","New York","Q000016",NA
"1889","Radanovich","George","Republican","California","R000004",NA
"1890","Radel","Trey","Republican","Florida","R000596",NA
"1891","Radewagen","Aumua Amata Coleman","Republican","American Samoa","R000600",NA
"1892","Rahall","Nick J.","Democratic","West Virginia","	R000011","II"
"1893","Railsback","Thomas F.","Republican","Illinois","R000012",NA
"1894","Ramirez","Delia C.","Democratic","Illinois","R000617",NA
"1895","Ramstad","Jim","Republican","Minnesota","R000033",NA
"1896","Randall","William J.","Democratic","Missouri","R000041",NA
"1897","Randolph","Jennings","Democratic","West Virginia","R000046",NA
"1898","Rangel","Charles B.","Democratic","New York","R000053",NA
"1899","Rarick","John R.","Democratic","Louisiana","R000065",NA
"1900","Raskin","Jamie","Democratic","Maryland","R000606",NA
"1901","Ratchford","William R.","Democratic","Connecticut","R000067",NA
"1902","Ratcliffe","John","Republican","Texas","R000601",NA
"1903","Ravenel","Arthur","Republican","South Carolina","	R000072","Jr."
"1904","Ray","Richard B.","Democratic","Georgia","R000080",NA
"1905","Redmond","Bill","Republican","New Mexico","R000567",NA
"1906","Reed","Jack","Democratic","Rhode Island","R000122",NA
"1907","Reed","Tom","Republican","New York","R000585",NA
"1908","Rees","Thomas M.","Democratic","California","R000134",NA
"1909","Regula","Ralph","Republican","Ohio","R000141",NA
"1910","Rehberg","Denny","Republican","Montana","R000571",NA
"1911","Reichert","David G.","Republican","Washington","R000578",NA
"1912","Reid","Harry","Democratic","Nevada","R000146",NA
"1913","Reid","Ogden R.","Democratic","New York","R000150",NA
"1914","Renacci","James B.","Republican","Ohio","R000586",NA
"1915","Renzi","Rick","Republican","Arizona","R000574",NA
"1916","Reschenthaler","Guy","Republican","Pennsylvania","R000610",NA
"1917","Reuss","Henry S.","Democratic","Wisconsin","R000165",NA
"1918","Reyes","Silvestre","Democratic","Texas","R000170",NA
"1919","Reynolds","Mel","Democratic","Illinois","R000178",NA
"1920","Reynolds","Thomas M.","Republican","New York","R000569",NA
"1921","Rhodes","John J.","Republican","Arizona","R000188",NA
"1922","Rhodes","John J.","Republican","Arizona","	R000189","III"
"1923","Ribble","Reid J.","Republican","Wisconsin","R000587",NA
"1924","Ribicoff","Abraham A.","Democratic","Connecticut","R000191",NA
"1925","Rice","Kathleen M.","Democratic","New York","R000602",NA
"1926","Rice","Tom","Republican","South Carolina","R000597",NA
"1927","Richardson","Bill","Democratic","New Mexico","R000229",NA
"1928","Richardson","Laura","Democratic","California","R000581",NA
"1929","Richmond","Cedric L.","Democratic","Louisiana","R000588",NA
"1930","Richmond","Frederick W.","Democratic","New York","R000232",NA
"1931","Ricketts","Pete","Republican","Nebraska","R000618",NA
"1932","Ridge","Thomas J.","Republican","Pennsylvania","R000243",NA
"1933","Riegle","Donald W.","Democratic","Michigan","	R000249","Jr."
"1934","Rigell","E. Scott","Republican","Virginia","R000589",NA
"1935","Riggleman","Denver","Republican","Virginia","R000611",NA
"1936","Riggs","Frank","Republican","California","R000252",NA
"1937","Riley","Bob","Republican","Alabama","R000258",NA
"1938","Rinaldo","Matthew J.","Republican","New Jersey","R000262",NA
"1939","Risch","James E.","Republican","Idaho","R000584",NA
"1940","Risenhoover","Theodore M.","Democratic","Oklahoma","R000268",NA
"1941","Ritter","Don","Republican","Pennsylvania","R000277",NA
"1942","Rivera","David","Republican","Florida","R000590",NA
"1943","Rivers","Lynn N.","Democratic","Michigan","R000281",NA
"1944","Robb","Charles S.","Democratic","Virginia","R000295",NA
"1945","Roberts","Clint","Republican","South Dakota","R000308",NA
"1946","Roberts","Pat","Republican","Kansas","R000307",NA
"1947","Roberts","Ray","Democratic","Texas","R000312",NA
"1948","Robinson","J. Kenneth","Republican","Virginia","R000337",NA
"1949","Robinson","Tommy F.","Republican","Arkansas","R000354",NA
"1950","Robison","Howard W.","Republican","New York","R000357",NA
"1951","Roby","Martha","Republican","Alabama","R000591",NA
"1952","Rockefeller","John D.","Democratic","West Virginia","	R000361","IV"
"1953","Rodino","Peter W.","Democratic","New Jersey","	R000374","Jr."
"1954","Rodriguez","Ciro D.","Democratic","Texas","R000568",NA
"1955","Roe","David P.","Republican","Tennessee","R000582",NA
"1956","Roe","Robert A.","Democratic","New Jersey","R000383",NA
"1957","Roemer","Buddy","Democratic","Louisiana","R000384",NA
"1958","Roemer","Tim","Democratic","Indiana","R000385",NA
"1959","Rogan","James E.","Republican","California","R000386",NA
"1960","Rogers","Harold","Republican","Kentucky","R000395",NA
"1961","Rogers","Mike D.","Republican","Alabama","R000575",NA
"1962","Rogers","Mike J.","Republican","Michigan","R000572",NA
"1963","Rogers","Paul G.","Democratic","Florida","R000401",NA
"1964","Rohrabacher","Dana","Republican","California","R000409",NA
"1965","Rokita","Todd","Republican","Indiana","R000592",NA
"1966","Romer","Barcelo","Democratic","Puerto Rico","	R000417","Carlos A."
"1967","Romney","Mitt","Republican","Utah","R000615",NA
"1968","Roncalio","Teno","Democratic","Wyoming","R000421",NA
"1969","Roncallo","Angelo D.","Republican","New York","R000422",NA
"1970","Rooney","Francis","Republican","Florida","R000607",NA
"1971","Rooney","Fred B.","Democratic","Pennsylvania","R000423",NA
"1972","Rooney","John J.","Democratic","New York","R000424",NA
"1973","Rooney","Thomas J.","Republican","Florida","R000583",NA
"1974","Ro","Lehtinen","Republican","Florida","	R000435","Ileana"
"1975","Rose","Charlie","Democratic","North Carolina","R000436",NA
"1976","Rose","John W.","Republican","Tennessee","R000612",NA
"1977","Rose","Max","Democratic","New York","R000613",NA
"1978","Rosen","Jacky","Democratic","Nevada","R000608",NA
"1979","Rosendale","Matthew M.","Republican","Montana","R000103",NA
"1980","Rosenthal","Benjamin S.","Democratic","New York","R000442",NA
"1981","Roskam","Peter J.","Republican","Illinois","R000580",NA
"1982","Ross","Deborah K.","Democratic","North Carolina","R000305",NA
"1983","Ross","Dennis A.","Republican","Florida","R000593",NA
"1984","Ross","Mike","Democratic","Arkansas","R000573",NA
"1985","Rostenkowski","Dan","Democratic","Illinois","R000458",NA
"1986","Roth Jr.","William V.","Republican","Delaware","R000460",NA
"1987","Roth","Toby","Republican","Wisconsin","R000459",NA
"1988","Rothfus","Keith J.","Republican","Pennsylvania","R000598",NA
"1989","Rothman","Steven R.","Democratic","New Jersey","R000462",NA
"1990","Rouda","Harley","Democratic","California","R000616",NA
"1991","Roukema","Marge","Republican","New Jersey","R000465",NA
"1992","Rounds","Mike","Republican","South Dakota","R000605",NA
"1993","Roush","J. Edward","Democratic","Indiana","R000467",NA
"1994","Rousselot","John H.","Republican","California","R000469",NA
"1995","Rouzer","David","Republican","North Carolina","R000603",NA
"1996","Rowland","J. Roy","Democratic","Georgia","R000481",NA
"1997","Rowland","John G.","Republican","Connecticut","R000482",NA
"1998","Roy","Chip","Republican","Texas","R000614",NA
"1999","Roy","William R.","Democratic","Kansas","R000484",NA
"2000","Roybal","Edward R.","Democratic","California","R000485",NA
"2001","Royba","Allard","Democratic","California","	R000486","Lucille"
"2002","Royce","Edward R.","Republican","California","R000487",NA
"2003","Royer","William","Republican","California","R000489",NA
"2004","Rubio","Marco","Republican","Florida","R000595",NA
"2005","Rudd","Eldon D.","Republican","Arizona","R000495",NA
"2006","Rudman","Warren","Republican","New Hampshire","R000497",NA
"2007","Ruiz","Raul","Democratic","California","R000599",NA
"2008","Runnels","Harold L.","Democratic","New Mexico","R000510",NA
"2009","Runyan","Jon","Republican","New Jersey","R000594",NA
"2010","Ruppe","Philip E.","Republican","Michigan","R000512",NA
"2011","Ruppersberger","C. A. Dutch","Democratic","Maryland","R000576",NA
"2012","Rush","Bobby L.","Democratic","Illinois","R000515",NA
"2013","Russell","Steve","Republican","Oklahoma","R000604",NA
"2014","Russo","Martin A.","Democratic","Illinois","R000543",NA
"2015","Ruth","Earl B.","Republican","North Carolina","R000545",NA
"2016","Rutherford","John H.","Republican","Florida","R000609",NA
"2017","Ryan","Leo J.","Democratic","California","R000558",NA
"2018","Ryan","Patrick","Democratic","New York","R000579",NA
"2019","Ryan","Paul D.","Republican","Wisconsin","R000570",NA
"2020","Ryan","Tim","Democratic","Ohio","R000577",NA
"2021","Ryun","Jim","Republican","Kansas","R000566",NA
"2022","Sablan","Gregorio Kilili Camacho","Democratic","Northern Mariana Islands","S001177",NA
"2023","Sabo","Martin Olav","Democratic","Minnesota","S000005",NA
"2024","Saiki","Patricia","Republican","Hawaii","S000014",NA
"2025","Salazar","John T.","Democratic","Colorado","S001158",NA
"2026","Salazar","Ken","Democratic","Colorado","S001163",NA
"2027","Salazar","Maria Elvira","Republican","Florida","S000168",NA
"2028","Sali","Bill","Republican","Idaho","S001167",NA
"2029","Salinas","Andrea","Democratic","Oregon","S001226",NA
"2030","Salmon","Matt","Republican","Arizona","S000018",NA
"2031","San Nicolas","Michael F. Q.","Democratic","Guam","S001204",NA
"2032","Sánchez","Linda T.","Democratic","California","S001156",NA
"2033","Sanchez","Loretta","Democratic","California","S000030",NA
"2034","Sanders","Bernard","Independent","Vermont","S000033",NA
"2035","Sandlin","Max","Democratic","Texas","S000044",NA
"2036","Sandman","Charles W.","Republican","New Jersey","	S000045","Jr."
"2037","Sanford","Mark","Republican","South Carolina","S000051",NA
"2038","Sanford","Terry","Democratic","North Carolina","S000055",NA
"2039","Sangmeister","George E.","Democratic","Illinois","S000056",NA
"2040","Santini","James D.","Democratic","Nevada","S000058",NA
"2041","Santorum","Rick","Republican","Pennsylvania","S000059",NA
"2042","Santos","George","Republican","New York","S001222",NA
"2043","Sarasin","Ronald A.","Republican","Connecticut","S000062",NA
"2044","Sarbanes","John P.","Democratic","Maryland","S001168",NA
"2045","Sarbanes","Paul S.","Democratic","Maryland","S000064",NA
"2046","Sarpalius","Bill","Democratic","Texas","S000066",NA
"2047","Sasse","Ben","Republican","Nebraska","S001197",NA
"2048","Sasser","Jim","Democratic","Tennessee","S000068",NA
"2049","Satterfield","David E.","Democratic","Virginia","	S000070","III"
"2050","Savage","Gus","Democratic","Illinois","S000081",NA
"2051","Sawyer","Harold S.","Republican","Michigan","S000087",NA
"2052","Sawyer","Tom","Democratic","Ohio","S000094",NA
"2053","Saxbe","William B.","Republican","Ohio","S000096",NA
"2054","Saxton","Jim","Republican","New Jersey","S000097",NA
"2055","Saylor","John P.","Republican","Pennsylvania","S000102",NA
"2056","Scalise","Steve","Republican","Louisiana","S001176",NA
"2057","Scanlon","Mary Gay","Democratic","Pennsylvania","S001205",NA
"2058","Scarborough","Joe","Republican","Florida","S000106",NA
"2059","Schaefer","Dan","Republican","Colorado","S000109",NA
"2060","Schaffer","Bob","Republican","Colorado","S000112",NA
"2061","Schakowsky","Janice D.","Democratic","Illinois","S001145",NA
"2062","Schatz","Brian","Democratic","Hawaii","S001194",NA
"2063","Schauer","Mark H.","Democratic","Michigan","S001178",NA
"2064","Schenk","Lynn","Democratic","California","S000119",NA
"2065","Scherle","William J.","Republican","Iowa","S000121",NA
"2066","Scheuer","James H.","Democratic","New York","S000124",NA
"2067","Schiff","Adam B.","Democratic","California","S001150",NA
"2068","Schiff","Steven","Republican","New Mexico","S000125",NA
"2069","Schilling","Robert T.","Republican","Illinois","S001182",NA
"2070","Schmidt","Jean","Republican","Ohio","S001164",NA
"2071","Schmitt","Eric","Republican","Missouri","S001227",NA
"2072","Schmitt","Harrison H.","Republican","New Mexico","S000132",NA
"2073","Schneebeli","Herman T.","Republican","Pennsylvania","S000135",NA
"2074","Schneider","Bradley Scott","Democratic","Illinois","S001190",NA
"2075","Schneider","Claudine","Republican","Rhode Island","S000136",NA
"2076","Schock","Aaron","Republican","Illinois","S001179",NA
"2077","Scholten","Hillary J.","Democratic","Michigan","S001221",NA
"2078","Schrader","Kurt","Democratic","Oregon","S001180",NA
"2079","Schrier","Kim","Democratic","Washington","S001216",NA
"2080","Schrock","Edward L.","Republican","Virginia","S001151",NA
"2081","Schroeder","Patricia","Democratic","Colorado","S000142",NA
"2082","Schuette","Bill","Republican","Michigan","S000143",NA
"2083","Schulze","Richard T.","Republican","Pennsylvania","S000146",NA
"2084","Schumer","Charles E.","Democratic","New York","S000148",NA
"2085","Schwartz","Allyson Y.","Democratic","Pennsylvania","S001162",NA
"2086","Schwarz","John J.H. ""Joe""","Republican","Michigan","S001161",NA
"2087","Schweiker","Richard S.","Republican","Pennsylvania","S000159",NA
"2088","Schweikert","David","Republican","Arizona","S001183",NA
"2089","Scott","Austin","Republican","Georgia","S001189",NA
"2090","Scott","David","Democratic","Georgia","S001157",NA
"2091","Scott","Hugh","Republican","Pennsylvania","S000174",NA
"2092","Scott","Rick","Republican","Florida","S001217",NA
"2093","Scott","Robert C. ""Bobby""","Democratic","Virginia","S000185",NA
"2094","Scott","Tim","Republican","South Carolina","S001184",NA
"2095","Scott","William Lloyd","Republican","Virginia","S000189",NA
"2096","Seastrand","Andrea H.","Republican","California","S000213",NA
"2097","Sebelius","Keith G.","Republican","Kansas","S000217",NA
"2098","Seiberling","John F.","Democratic","Ohio","S000230",NA
"2099","Sekula Gibbs","Shelley","Republican","Texas","S001166",NA
"2100","Self","Keith","Republican","Texas","S001224",NA
"2101","Sempolinski","Joseph","Republican","New York","S001219",NA
"2102","Sensenbrenner","F. James","Republican","Wisconsin","	S000244","Jr."
"2103","Serrano","Jose E.","Democratic","New York","S000248",NA
"2104","Sessions","Jeff","Republican","Alabama","S001141",NA
"2105","Sessions","Pete","Republican","Texas","S000250",NA
"2106","Sestak","Joe","Democratic","Pennsylvania","S001169",NA
"2107","Sewell","Terri A.","Democratic","Alabama","S001185",NA
"2108","Seymour","John","Republican","California","S000269",NA
"2109","Shadegg","John B.","Republican","Arizona","S000275",NA
"2110","Shaheen","Jeanne","Democratic","New Hampshire","S001181",NA
"2111","Shalala","Donna E.","Democratic","Florida","S001206",NA
"2112","Shamansky","Bob","Democratic","Ohio","S000282",NA
"2113","Shannon","James M.","Democratic","Massachusetts","S000286",NA
"2114","Sharp","Philip R.","Democratic","Indiana","S000294",NA
"2115","Shaw","E. Clay","Republican","Florida","	S000303","Jr."
"2116","Shays","Christopher","Republican","Connecticut","S001144",NA
"2117","She","Porter","Democratic","New Hampshire","	S001170","Carol"
"2118","Shelby","Richard C.","Republican","Alabama","S000320",NA
"2119","Shepherd","Karen","Democratic","Utah","S000332",NA
"2120","Sherman","Brad","Democratic","California","S000344",NA
"2121","Sherrill","Mikie","Democratic","New Jersey","S001207",NA
"2122","Sherwood","Don","Republican","Pennsylvania","S001146",NA
"2123","Shimkus","John","Republican","Illinois","S000364",NA
"2124","Shipley","George E.","Democratic","Illinois","S000367",NA
"2125","Shoup","Dick","Republican","Montana","S000383",NA
"2126","Shows","Ronnie","Democratic","Mississippi","S001147",NA
"2127","Shriver","Garner E.","Republican","Kansas","S000388",NA
"2128","Shuler","Heath","Democratic","North Carolina","S001171",NA
"2129","Shumway","Norman D.","Republican","California","S000393",NA
"2130","Shuster","Bill","Republican","Pennsylvania","S001154",NA
"2131","Shuster","Bud","Republican","Pennsylvania","S000394",NA
"2132","Sikes","Robert L. F.","Democratic","Florida","S000406",NA
"2133","Sikorski","Gerry E.","Democratic","Minnesota","S000407",NA
"2134","Siljander","Mark D.","Republican","Michigan","S000409",NA
"2135","Simmons","Rob","Republican","Connecticut","S001152",NA
"2136","Simon","Paul","Democratic","Illinois","S000423",NA
"2137","Simpson","Alan K.","Republican","Wyoming","S000429",NA
"2138","Simpson","Michael K.","Republican","Idaho","S001148",NA
"2139","Sinema","Kyrsten","Independent","Arizona","S001191",NA
"2140","Sires","Albio","Democratic","New Jersey","S001165",NA
"2141","Sisisky","Norman","Democratic","Virginia","S000453",NA
"2142","Sisk","B. F.","Democratic","California","S000454",NA
"2143","Skaggs","David E.","Democratic","Colorado","S000462",NA
"2144","Skeen","Joe","Republican","New Mexico","S000463",NA
"2145","Skelton","Ike","Democratic","Missouri","S000465",NA
"2146","Skubitz","Joe","Republican","Kansas","S000472",NA
"2147","Slack","John","Democratic","West Virginia","S000473",NA
"2148","Slattery","Jim","Democratic","Kansas","S000477",NA
"2149","Slaughter","D. French","Republican","Virginia","	S000479","Jr."
"2150","Slaughter","Louise McIntosh","Democratic","New York","S000480",NA
"2151","Slotkin","Elissa","Democratic","Michigan","S001208",NA
"2152","Smith","Adam","Democratic","Washington","S000510",NA
"2153","Smith","Adrian","Republican","Nebraska","S001172",NA
"2154","Smith","Albert L.","Republican","Alabama","	S000514","Jr."
"2155","Smith","Bob","Republican","New Hampshire","S000606",NA
"2156","Smith","Christopher H.","Republican","New Jersey","S000522",NA
"2157","Smith","Denny","Republican","Oregon","S000527",NA
"2158","Smith","Gordon H.","Republican","Oregon","S001142",NA
"2159","Smith","Henry P.","Republican","New York","	S000548","III"
"2160","Smith","Jason","Republican","Missouri","S001195",NA
"2161","Smith","Joseph F.","Democratic","Pennsylvania","S000579",NA
"2162","Smith","Lamar","Republican","Texas","S000583",NA
"2163","Smith","Larkin","Republican","Mississippi","S000584",NA
"2164","Smith","Lawrence","Democratic","Florida","S000586",NA
"2165","Smith","Linda","Republican","Washington","S000587",NA
"2166","Smith","Neal Edward","Democratic","Iowa","S000596",NA
"2167","Smith","Nick","Republican","Michigan","S000597",NA
"2168","Smith","Peter","Republican","Vermont","S000601",NA
"2169","Smith","Robert","Republican","Oregon","S000607",NA
"2170","Smith","Tina","Democratic","Minnesota","S001203",NA
"2171","Smith","Virginia","Republican","Nebraska","S000622",NA
"2172","Smucker","Lloyd","Republican","Pennsylvania","S001199",NA
"2173","Snowbarger","Vince","Republican","Kansas","S000662",NA
"2174","Snowe","Olympia J.","Republican","Maine","S000663",NA
"2175","Snyder","M. G.","Republican"," Kentucky","	S000669","Gene"
"2176","Snyder","Vic","Democratic","Arkansas","S000672",NA
"2177","Sodrel","Michael E.","Republican","Indiana","S001160",NA
"2178","Solarz","Stephen J.","Democratic","New York","S000673",NA
"2179","Solis","Hilda L.","Democratic","California","S001153",NA
"2180","Solomon","Gerald B. H.","Republican","New York","S000675",NA
"2181","Sorensen","Eric","Democratic","Illinois","S001225",NA
"2182","Soto","Darren","Democratic","Florida","S001200",NA
"2183","Souder","Mark E.","Republican","Indiana","S001143",NA
"2184","Southerland","Steve II","Republican","Florida","S001186",NA
"2185","Space","Zachary T.","Democratic","Ohio","S001173",NA
"2186","Spanberger","Abigail Davis","Democratic","Virginia","S001209",NA
"2187","Spano","Ross","Republican","Florida","S001210",NA
"2188","Sparkman","John J.","Democratic","Alabama","S000701",NA
"2189","Spartz","Victoria","Republican","Indiana","S000929",NA
"2190","Specter","Arlen","Democratic","Pennsylvania","S000709",NA
"2191","Speier","Jackie","Democratic","California","S001175",NA
"2192","Spellman","Gladys Noon","Democratic","Maryland","S000716",NA
"2193","Spence","Floyd","Republican","South Carolina","S000718",NA
"2194","Spratt","John M.","Democratic","South Carolina","	S000749","Jr."
"2195","St Germain","Fernand J.","Democratic","Rhode Island","S000762",NA
"2196","Stabenow","Debbie","Democratic","Michigan","S000770",NA
"2197","Stack","Edward J.","Democratic","Florida","S000772",NA
"2198","Stafford","Robert T.","Republican","Vermont","S000776",NA
"2199","Staggers","Harley O.","Democratic","West Virginia","S000778",NA
"2200","Staggers","Harley O.","Democratic","West Virginia","	S000779","Jr."
"2201","Stallings","Richard H.","Democratic","Idaho","S000785",NA
"2202","Stangeland","Arlan","Republican","Minnesota","S000795",NA
"2203","Stansbury","Melanie A.","Democratic","New Mexico","S001218",NA
"2204","Stanton","Greg","Democratic","Arizona","S001211",NA
"2205","Stanton","J. William","Republican","Ohio","S000804",NA
"2206","Stanton","James V.","Independent","Ohio","S000803",NA
"2207","Stark","Fortney Pete","Democratic","California","S000810",NA
"2208","Staton","David Michael","Republican","West Virginia","S000818",NA
"2209","Stauber","Pete","Republican","Minnesota","S001212",NA
"2210","Stearns","Cliff","Republican","Florida","S000822",NA
"2211","Steed","Tom","Democratic","Oklahoma","S000829",NA
"2212","Steel","Michelle","Republican","California","S001135",NA
"2213","Steele","Robert H.","Republican","Connecticut","S000836",NA
"2214","Steelman","Alan","Republican","Texas","S000841",NA
"2215","Steers","Newton I.","Republican","Maryland","	S000844","Jr."
"2216","Stefanik","Elise M.","Republican","New York","S001196",NA
"2217","Steiger","Sam","Republican","Arizona","S000846",NA
"2218","Steiger","William A.","Republican","Wisconsin","S000847",NA
"2219","Steil","Bryan","Republican","Wisconsin","S001213",NA
"2220","Stenholm","Charles W.","Democratic","Texas","S000851",NA
"2221","Stennis","John C.","Democratic","Mississippi","S000852",NA
"2222","Stephens","Robert G.","Democratic","Georgia","	S000860","Jr."
"2223","Steube","W. Gregory","Republican","Florida","S001214",NA
"2224","Stevens","Haley M.","Democratic","Michigan","S001215",NA
"2225","Stevens","Ted","Republican","Alaska","S000888",NA
"2226","Stevenson","Adlai E.","Democratic","Illinois","	S000890","III"
"2227","Stewart","Bennett McVey","Democratic","Illinois","S000902",NA
"2228","Stewart","Chris","Republican","Utah","S001192",NA
"2229","Stewart","Donald","Democratic","Alabama","S000907",NA
"2230","Stivers","Steve","Republican","Ohio","S001187",NA
"2231","Stockman","David A.","Republican","Michigan","S000935",NA
"2232","Stockman","Steve","Republican","Texas","S000937",NA
"2233","Stokes","Louis","Democratic","Ohio","S000948",NA
"2234","Stone","Richard","Democratic"," Florida","	S000962","Dick"
"2235","Strang","Michael L.","Republican","Colorado","S000991",NA
"2236","Strange","Luther","Republican","Alabama","S001202",NA
"2237","Stratton","Samuel S.","Democratic","New York","S000997",NA
"2238","Strickland","Marilyn","Democratic","Washington","S001159",NA
"2239","Strickland","Ted","Democratic","Ohio","S001004",NA
"2240","Strong","Dale W.","Republican","Alabama","S001220",NA
"2241","Stubblefield","Frank A.","Democratic","Kentucky","S001037",NA
"2242","Stuckey","W. S.","Jr. ","Democratic"," Georgia,	S001039","Bill"
"2243","Studds","Gerry E.","Democratic","Massachusetts","S001040",NA
"2244","Stump","Bob","Republican","Arizona","S001044",NA
"2245","Stupak","Bart","Democratic","Michigan","S001045",NA
"2246","Stutzman","Marlin A.","Republican","Indiana","S001188",NA
"2247","Sullivan","Dan","Republican","Alaska","S001198",NA
"2248","Sullivan","John","Republican","Oklahoma","S001155",NA
"2249","Sullivan","Leonor K.","Democratic"," Missouri","	S001057","Mrs. John B."
"2250","Sundquist","Don","Republican","Tennessee","S001075",NA
"2251","Sunia","Foto I. F.","Democratic","American Samoa","S001077",NA
"2252","Sununu","John E.","Republican","New Hampshire","S001078",NA
"2253","Suozzi","Thomas R.","Democratic","New York","S001201",NA
"2254","Sutton","Betty","Democratic","Ohio","S001174",NA
"2255","Swalwell","Eric","Democratic","California","S001193",NA
"2256","Sweeney","David McCann","Republican","Texas","S001101",NA
"2257","Sweeney","John E.","Republican","New York","S001149",NA
"2258","Swett","Dick","Democratic","New Hampshire","S001113",NA
"2259","Swift","Al","Democratic","Washington","S001115",NA
"2260","Swindall","Patrick L.","Republican","Georgia","S001122",NA
"2261","Sykes","Emilia Strong","Democratic","Ohio","S001223",NA
"2262","Symington","James W.","Democratic","Missouri","S001134",NA
"2263","Symington","Stuart","Democratic","Missouri","S001136",NA
"2264","Symms","Steven D.","Republican","Idaho","S001138",NA
"2265","Synar","Mike","Democratic","Oklahoma","S001139",NA
"2266","Taft","Robert","Republican","Ohio","	T000010","Jr."
"2267","Takai","Mark","Democratic","Hawaii","T000473",NA
"2268","Takano","Mark","Democratic","California","T000472",NA
"2269","Talcott","Burt L.","Republican","California","T000022",NA
"2270","Talent","Jim","Republican","Missouri","T000024",NA
"2271","Tallon","Robert M.","Democratic"," South Carolina","	T000034","Robin"
"2272","Talmadge","Herman E.","Democratic","Georgia","T000035",NA
"2273","Tancredo","Thomas G.","Republican","Colorado","T000458",NA
"2274","Tanner","John S.","Democratic","Tennessee","T000038",NA
"2275","Tate","Randy","Republican","Washington","T000048",NA
"2276","Tauke","Thomas Joseph","Republican","Iowa","T000053",NA
"2277","Tauscher","Ellen O.","Democratic","California","T000057",NA
"2278","Tauzin","W. J.","Republican"," Louisiana","	T000058","Billy"
"2279","Taylor","Charles H.","Republican","North Carolina","T000067",NA
"2280","Taylor","G.","Republican","Missouri","T000075",NA
"2281","Taylor","Gene","Democratic","Mississippi","T000074",NA
"2282","Taylor","Roy A.","Democratic","North Carolina","T000099",NA
"2283","Taylor","Scott","Republican","Virginia","T000477",NA
"2284","Taylor","Van","Republican","Texas","T000479",NA
"2285","Teague","Charles M.","Republican","California","T000109",NA
"2286","Teague","Harry","Democratic","New Mexico","T000466",NA
"2287","Teague","Olin E.","Democratic","Texas","T000110",NA
"2288","Tejeda","Frank","Democratic","Texas","T000113",NA
"2289","Tenney","Claudia","Republican","New York","T000478",NA
"2290","Terry","Lee","Republican","Nebraska","T000459",NA
